user_lang,user_description,hashtags,user_time_zone_placename,user_friends_count,user_utc_offset,id,sentiment,user_screen_name,user_location,user_favourites_count,user_verified,content,score,tweet_favorite_count,user_name,tweet_retweet_count,user_followers_count,user_time_zone_coordinates,user_mentions,trackback_author_url,short_file_name,user_location_coordinates,file_counter,tweet_geo,firstpost_date,user_listed_count,url,tweet_retweeted,user_geo_enabled,user_time_zone,tweet_favorited,user_location_placename,trackback_author_nick,tweet_place,trackback_permalink,tweet_coordinates,tweet_in_reply_to_screen_name,user_statuses_count,tweet_timestamp
en,UMHS is a boutique Caribbean medical school located on the beautiful island of St. Kitts.,MayoClinic~measles~virus~patient~bloodcancer~remission,,346,-14400,467034972457811969,0,UMHSstkitts,"St. Kitts, West Indies",34,False,#MayoClinic says #measles #virus puts #patient's #bloodcancer into #remission @ http://t.co/EstPS6aKDB,7.503513,0,UMHS St. Kitts,0,587,,,http://twitter.com/umhsstkitts,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/15/14,20,http://twitter.com/umhsstkitts/status/467034972457811969,False,False,Eastern Time (US & Canada),False,,umhsstkitts,None,http://twitter.com/UMHSstkitts/status/467034972457811969,None,None,2316,1400126400.0
en,"CEO/Founder Let Life Happen, 2x #BreastCancer / #DV Survivor, #PatientAdvocate, Award winning blogger, About com BC Expert, Founder @whenBChappens",bloodcancer~Imburvica~lymphoma,,10855,-25200,467059766443790336,2,letlifehappen,Los Angeles,88,False,"FDA Approves Imbruvica for Mantle Cell Lymphoma http://t.co/Wjw4q4fARt
 #bloodcancer #Imburvica #lymphoma",11.340201,0,Barbara Jacoby ,2,15491,,,http://twitter.com/letlifehappen,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/15/14,633,http://twitter.com/letlifehappen/status/467059766443790336,False,False,Pacific Time (US & Canada),False,,letlifehappen,None,http://twitter.com/letlifehappen/status/467059766443790336,None,None,56776,1400126400.0
en,"Urban Fantasy Author, THE LIGHT WHO SHINES
#UrbanFantasy #Vampires #Paranormal #Romance #Mystery
Love to RT! Please return the favor. https://t.co/iT4KI4m2e7",bloodcancer~Imburvica~lymphoma,,5285,-14400,467062460147826688,2,Lilo_Abernathy,Smoky Mountains,2851,False,"RT @letlifehappen: FDA Approves Imbruvica for Mantle Cell Lymphoma http://t.co/Wjw4q4fARt
 #bloodcancer #Imburvica #lymphoma",7.108277,0,Lilo J Abernathy,2,5198,,letlifehappen,http://twitter.com/lilo_abernathy,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/15/14,146,http://twitter.com/lilo_abernathy/status/467062460147826688,False,False,Eastern Time (US & Canada),False,,lilo_abernathy,None,http://twitter.com/Lilo_Abernathy/status/467062460147826688,None,None,44800,1400126400.0
en,501(c)(3) nonprofit - trying to make a difference! Fighting cancer for a better tomorrow while enjoying today; this is where Greener Pastures begin. ™,bonemarrow~bloodcancer,,1672,-25200,467072630806163456,3,GP_ca_org,"Huntington Beach, CA",1,False,Please considering becoming a #bonemarrow donor! Easier than you think and you may get to save a life! http://t.co/gkPnmYBXTM  #bloodcancer,8.684128,0,Greener Pastures,1,1105,,,http://twitter.com/gp_ca_org,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/15/14,27,http://twitter.com/gp_ca_org/status/467072630806163456,False,False,Pacific Time (US & Canada),False,,gp_ca_org,None,http://twitter.com/GP_ca_org/status/467072630806163456,None,None,4364,1400126400.0
en,@NASCAR Fan working hard to find sponsorships for @Kenny_Wallace  #29 @RAB_Racing Toyota!  Wanna Sponsor Kenny? Call Brenda @ 704-784-4648 for more info!,bonemarrow~bloodcancer,,1612,-25200,467073133384830977,3,WildAngel6,at a NASCAR track near you!,6911,False,RT @GP_ca_org: Please considering becoming a #bonemarrow donor! Easier than you think and you may get to save a life! http://t.co/gkPnmYBXT…,7.609705,0,WildAngel6,1,1710,,GP_ca_org,http://twitter.com/wildangel6,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/15/14,36,http://twitter.com/wildangel6/status/467073133384830977,False,False,Pacific Time (US & Canada),False,,wildangel6,None,http://twitter.com/WildAngel6/status/467073133384830977,None,None,132463,1400126400.0
en,"Business Consultant, Intelligence Analyst, Researcher, Journalist and Political Observer. Media Alliance #2003045. http://t.co/6y9P9p9xt0",bloodcancer,,761,36000,467111521059733504,-1,MFBehan,"Sydney, Australia",0,False,Measle vaccine overdose eliminates woman’s #bloodcancer. Mayo Clinic researchers have cured a blood cancer patient... http://t.co/pps8xVtyxN,7.425322,0,Michael Behan,0,810,,,http://twitter.com/mfbehan,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/16/14,9,http://twitter.com/mfbehan/status/467111521059733504,False,True,Sydney,False,,mfbehan,None,http://twitter.com/MFBehan/status/467111521059733504,None,None,3235,1400212800.0
en,"I had  Aplastic Anaemia in 2007, and required a Hickman line, this led to the Central Line Holder. Makes living with your Hickman Line that little bit easier.",Perth~scotland~bloodcancer~leukaemia,,1825,None,467231389264654336,0,sarahcheeseman3,London,521,False,RT @LeukaemiaCAREuk: We're now taking bookings for our #Perth patient &amp; carer conference on 21st June http://t.co/Nl6XYQaPXM … #scotland #b…,7.11334,0,Central Line Holder,2,576,,LeukaemiaCAREuk,http://twitter.com/sarahcheeseman3,Jan to May\Blood\Tweets_BloodCancer.csv,"(51.5073509, -0.1277583)",2,None,05/16/14,3,http://twitter.com/sarahcheeseman3/status/467231389264654336,False,False,None,False,"London, UK",sarahcheeseman3,None,http://twitter.com/sarahcheeseman3/status/467231389264654336,None,None,1777,1400212800.0
en,"We are dedicated to ensuring that more people with blood cancer survive, have the best quality of life and that their families get the support they need.",Medappeal~bloodcancer~cancerawareness,"Amsterdam, The Netherlands",761,7200,467270575577387008,0,leukaemiauk,United Kingdom,332,False,@leukaemiauk working with Anthony Nolan &amp; NHS Blood and Transplant.  #Medappeal #bloodcancer #cancerawareness http://t.co/DEuYU51kKP,7.190003,2,Leukaemia Cancer ,0,1054,"(52.3702157, 4.895167900000001)",leukaemiauk,http://twitter.com/leukaemiauk,Jan to May\Blood\Tweets_BloodCancer.csv,"(55.378051, -3.435973)",2,"{u'type': u'Point', u'coordinates': [51.518426, -0.1362661]}",05/16/14,9,http://twitter.com/leukaemiauk/status/467270575577387008,False,True,Amsterdam,False,United Kingdom,leukaemiauk,"{u'country_code': u'GB', u'url': u'https://api.twitter.com/1.1/geo/id/56c45474148ca4da.json', u'country': u'United Kingdom', u'place_type': u'neighborhood', u'bounding_box': {u'type': u'Polygon', u'coordinates': [[[-0.2160701, 51.5098789], [-0.1301597, 51.5098789], [-0.1301597, 51.5397916], [-0.2160701, 51.5397916]]]}, u'contained_within': [], u'full_name': u'Paddington', u'attributes': {}, u'id': u'56c45474148ca4da', u'name': u'Paddington'}",http://twitter.com/leukaemiauk/status/467270575577387008,"{u'type': u'Point', u'coordinates': [-0.1362661, 51.518426]}",leukaemiauk,3417,1400212800.0
en,UMHS is a boutique Caribbean medical school located on the beautiful island of St. Kitts.,MayoClinic~measles~virus~bloodcancer~remission,United States,346,-14400,467317794884059136,0,UMHSstkitts,"St. Kitts, West Indies",34,False,#MayoClinic study says #measles #virus puts 2 patients' #bloodcancer into #remission @ http://t.co/MGwq6My9nf,7.414647,0,UMHS St. Kitts,0,587,"(37.09024, -95.712891)",,http://twitter.com/umhsstkitts,Jan to May\Blood\Tweets_BloodCancer.csv,"(33.7321467, -116.3062938)",2,None,05/16/14,20,http://twitter.com/umhsstkitts/status/467317794884059136,False,False,Eastern Time (US & Canada),False,"Saint Kitts Court, Palm Desert, CA 92211, USA",umhsstkitts,None,http://twitter.com/UMHSstkitts/status/467317794884059136,None,None,2316,1400212800.0
en,"BrittiCares International is a 501 (C) (3) non-profit organization, whose mission is 'Helping Children Survive Cancer' one smile at a time.",childhoodcancer~bloodcancer,United States,658,-25200,467351326121132032,2,Britticares,"ÜT: 33.997604,-118.327923",63,False,@JessieJ Thank you for stepping up against #childhoodcancer &amp; #bloodcancer.,7.7015524,0,Britticares,0,331,"(37.09024, -95.712891)",JessieJ,http://twitter.com/britticares,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/16/14,11,http://twitter.com/britticares/status/467351326121132032,False,False,Pacific Time (US & Canada),False,,britticares,None,http://twitter.com/Britticares/status/467351326121132032,None,JessieJ,693,1400212800.0
en,Leanne23@hotmail.co.uk,leukaemia~bloodcancer,"Nenjiang River, China",132,None,467417528080547840,1,Leanne_Hogan,Nottinghamshire,74,False,@GeoffThomasGTF This weeks Catholic Universe newspaper promoting the Clumber Park Bikeathon #leukaemia #bloodcancer http://t.co/xY25QS8ht5,12.32369,1,Leanne Hogan,4,48,"(48.2575848, 124.7792302)",GeoffThomasGTF,http://twitter.com/leanne_hogan,Jan to May\Blood\Tweets_BloodCancer.csv,"(53.1285044, -0.9030999)",2,None,05/16/14,0,http://twitter.com/leanne_hogan/status/467417528080547840,False,True,None,False,"Nottinghamshire, UK",leanne_hogan,None,http://twitter.com/Leanne_Hogan/status/467417528080547840,None,GeoffThomasGTF,425,1400212800.0
en,UMHS is a boutique Caribbean medical school located on the beautiful island of St. Kitts.,MayoClinic~study~measles~virotherapy~bloodcancer,United States,346,-14400,467424372953993218,2,UMHSstkitts,"St. Kitts, West Indies",34,False,#MayoClinic #study on #measles #virotherapy offers hope for #bloodcancer patients @ http://t.co/H8HZz4WfMU,8.298128,0,UMHS St. Kitts,1,587,"(37.09024, -95.712891)",,http://twitter.com/umhsstkitts,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/16/14,20,http://twitter.com/umhsstkitts/status/467424372953993218,False,False,Eastern Time (US & Canada),False,,umhsstkitts,None,http://twitter.com/UMHSstkitts/status/467424372953993218,None,None,2316,1400212800.0
en,"Urban Fantasy Author, THE LIGHT WHO SHINES
#UrbanFantasy #Vampires #Paranormal #Romance #Mystery
Love to RT! Please return the favor. https://t.co/iT4KI4m2e7",MayoClinic~study~measles~virotherapy~bloodcancer,,5285,-14400,467426816819732481,2,Lilo_Abernathy,Smoky Mountains,2851,False,RT @UMHSstkitts: #MayoClinic #study on #measles #virotherapy offers hope for #bloodcancer patients @ http://t.co/H8HZz4WfMU,7.236587,0,Lilo J Abernathy,1,5198,,UMHSstkitts,http://twitter.com/lilo_abernathy,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/16/14,146,http://twitter.com/lilo_abernathy/status/467426816819732481,False,False,Eastern Time (US & Canada),False,,lilo_abernathy,None,http://twitter.com/Lilo_Abernathy/status/467426816819732481,None,None,44800,1400212800.0
en,Starting my next chapter.,leukaemia~bloodcancer,"London, UK",363,3600,467428631426637824,1,GeoffThomasGTF,UK,18,False,RT @Leanne_Hogan: @GeoffThomasGTF This weeks Catholic Universe newspaper promoting the Clumber Park Bikeathon #leukaemia #bloodcancer http:…,10.73019,0,Geoff Thomas,4,15084,"(51.5073509, -0.1277583)",Leanne_Hogan~GeoffThomasGTF,http://twitter.com/geoffthomasgtf,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/16/14,240,http://twitter.com/geoffthomasgtf/status/467428631426637824,False,True,London,False,,geoffthomasgtf,None,http://twitter.com/GeoffThomasGTF/status/467428631426637824,None,None,12293,1400212800.0
en,Aspiring lifelong runner and adventurer. Run. Transform. Inspire.,nenruns~nwmdc~bloodcancer,,273,-36000,467460519826178048,4,therunnerfly,Where my feet take me.,12,False,"#nenruns #nwmdc to help #bloodcancer patients live better longer lives and of course, to get that… http://t.co/dBAyjzxk1i",8.344451,0,NeN,1,102,,,http://twitter.com/therunnerfly,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/17/14,0,http://twitter.com/therunnerfly/status/467460519826178048,False,False,Hawaii,False,,therunnerfly,None,http://twitter.com/therunnerfly/status/467460519826178048,None,None,412,1400299200.0
en,"Urban Fantasy Author, THE LIGHT WHO SHINES
#UrbanFantasy #Vampires #Paranormal #Romance #Mystery
Love to RT! Please return the favor. https://t.co/iT4KI4m2e7",nenruns~nwmdc~bloodcancer,,5285,-14400,467461487452512256,4,Lilo_Abernathy,Smoky Mountains,2851,False,"RT @therunnerfly: #nenruns #nwmdc to help #bloodcancer patients live better longer lives and of course, to get that… http://t.co/dBAyjzxk1i",7.237209,0,Lilo J Abernathy,1,5198,,therunnerfly,http://twitter.com/lilo_abernathy,Jan to May\Blood\Tweets_BloodCancer.csv,"(35.525521, -83.52630599999999)",2,None,05/17/14,146,http://twitter.com/lilo_abernathy/status/467461487452512256,False,False,Eastern Time (US & Canada),False,"Smoky Mountains, Great Smoky Mountains National Park, Forneys Creek, NC 28713, USA",lilo_abernathy,None,http://twitter.com/Lilo_Abernathy/status/467461487452512256,None,None,44800,1400299200.0
en,"Faith, Family. Friends. Freedom. Fitness. Finance. Filemaker. Fashion. Fun.",bethematch~leukemia~bloodcancer,,981,-18000,467521130849239041,0,amyscheele,"Twin Cities, MN USA",46,False,#bethematch I registered to be a blood platelet &amp; bone marrow donor today! #leukemia #bloodcancer http://t.co/BVrrCmk2mh,7.306441,1,Amy Scheele,0,259,,,http://twitter.com/amyscheele,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/17/14,4,http://twitter.com/amyscheele/status/467521130849239041,False,False,Central Time (US & Canada),False,,amyscheele,None,http://twitter.com/amyscheele/status/467521130849239041,None,None,37,1400299200.0
en,Arrange Me A Wedding presents | Luxe Charity Dinner & Dance | 24th May | The Allesley Hotel | Coventry | Help fight blood cancer | Tickets: 07595 630 106 inbox,bloodcancer~greatcause~fundraising~family~buynow,,1182,3600,467579048059994113,0,AMAWedding,,252,False,I week left to get tickets luxe charity dinner &amp; dance #bloodcancer #greatcause #fundraising #family #buynow,7.3499346,4,Suprina Rainu,0,405,,,http://twitter.com/amawedding,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/17/14,3,http://twitter.com/amawedding/status/467579048059994113,False,False,London,False,,amawedding,None,http://twitter.com/AMAWedding/status/467579048059994113,None,None,876,1400299200.0
en,"| Billy Swain | 16 Years Old | Australia 
| Aspiring To Be A Property Developer |",BloodCancer~cure,,322,None,467587631564345344,-1,BilboSwain,"Darwin, NT",1741,False,Reading a story that #BloodCancer has been cured. As well as bone marrow cancer and melanoma. #cure astounding. Using measles vaccines.,7.3174486,1,Billy Simpson,0,220,,,http://twitter.com/bilboswain,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/17/14,1,http://twitter.com/bilboswain/status/467587631564345344,False,True,None,False,,bilboswain,None,http://twitter.com/BilboSwain/status/467587631564345344,None,None,774,1400299200.0
en,,leukaemia~bloodcancer,"London, UK",451,3600,467591780155015168,1,MsSJConnor,Nottingham,29,False,RT @Leanne_Hogan: @GeoffThomasGTF This weeks Catholic Universe newspaper promoting the Clumber Park Bikeathon #leukaemia #bloodcancer http:…,7.2103024,0,SJ,4,186,"(51.5073509, -0.1277583)",Leanne_Hogan~GeoffThomasGTF,http://twitter.com/mssjconnor,Jan to May\Blood\Tweets_BloodCancer.csv,"(52.95478319999999, -1.1581086)",2,None,05/17/14,0,http://twitter.com/mssjconnor/status/467591780155015168,False,False,London,False,"Nottingham, UK",mssjconnor,None,http://twitter.com/MsSJConnor/status/467591780155015168,None,None,1056,1400299200.0
en,,leukaemia~bloodcancer,"London, UK",362,3600,467596858433748993,1,LangdaleLad,Nottinghamshire England,117,False,RT @Leanne_Hogan: @GeoffThomasGTF This weeks Catholic Universe newspaper promoting the Clumber Park Bikeathon #leukaemia #bloodcancer http:…,7.2103024,0,David Shelton,4,68,"(51.5073509, -0.1277583)",Leanne_Hogan~GeoffThomasGTF,http://twitter.com/langdalelad,Jan to May\Blood\Tweets_BloodCancer.csv,"(53.1285044, -0.9030999)",2,None,05/17/14,0,http://twitter.com/langdalelad/status/467596858433748993,False,False,London,False,"Nottinghamshire, UK",langdalelad,None,http://twitter.com/LangdaleLad/status/467596858433748993,None,None,1100,1400299200.0
en,"Welcome to the 20th Annual ABC7 5K Run & 3K Walk honoring Jim Gibbons. This event will be held Thursday, June 12, 2014!",bloodcancer~June12,"Time Lab, Rochester, NY 14607, USA",1994,-18000,467665877333065728,0,Gibbons5k,Diversey Harbor 2601 N. Cannon,0,False,Did you know that one person in the US is diagnosed with a #bloodcancer approximately every four minutes? Register for #June12,8.184333,0,Jim Gibbons 5K,1,390,"(43.1527442, -77.60134339999999)",,http://twitter.com/gibbons5k,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/17/14,2,http://twitter.com/gibbons5k/status/467665877333065728,False,False,Central Time (US & Canada),False,,gibbons5k,None,http://twitter.com/Gibbons5k/status/467665877333065728,None,None,118,1400299200.0
en,"I'm 17. Music and politics are my life. Yes, I'm a nerd. Get over it.",bloodcancer~June12,"Time Lab, Rochester, NY 14607, USA",100,-18000,467670219922898945,0,iruleyou2,Hogwarts,4310,False,RT @Gibbons5k: Did you know that one person in the US is diagnosed with a #bloodcancer approximately every four minutes? Register for #June…,7.1898065,0,Anetta,1,59,"(43.1527442, -77.60134339999999)",Gibbons5k,http://twitter.com/iruleyou2,Jan to May\Blood\Tweets_BloodCancer.csv,"(-24.2906237, -46.974173)",2,None,05/17/14,2,http://twitter.com/iruleyou2/status/467670219922898945,False,True,Central Time (US & Canada),False,"Hogwarts - R. Cantídio Nogueira Sampaio, 1000 - Jardim Marcia II, Peruíbe - São Paulo, 11750-000, Brazil",iruleyou2,None,http://twitter.com/iruleyou2/status/467670219922898945,None,None,4853,1400299200.0
en,"Oncologist, palliative care physician, MD Anderson Cancer Ctr. Tweets are my own: #hpm #meded #Patientexperience #HCLDR #HealthEquity #CardioOnc #hcsm #bcsm",lymphoma~bloodcancer,"Time Lab, Rochester, NY 14607, USA",7407,-18000,467765430149734401,0,fischmd,Houston,950,False,What's new for Jak2? JAK2 inhibition decreases Hodgkin #lymphoma In Vitro and In Vivo http://t.co/8Vch2LbgK0 #bloodcancer,10.998879,2,Michael Fisch,1,9104,"(43.1527442, -77.60134339999999)",,http://twitter.com/fischmd,Jan to May\Blood\Tweets_BloodCancer.csv,"(29.7601927, -95.36938959999999)",2,None,05/17/14,340,http://twitter.com/fischmd/status/467765430149734401,False,False,Central Time (US & Canada),False,"Houston, TX, USA",fischmd,None,http://twitter.com/fischmd/status/467765430149734401,None,None,7421,1400299200.0
en,"Hematologist/oncologist, night owl and avid dreamer",lymphoma~bloodcancer,"Time Lab, Rochester, NY 14607, USA",269,-18000,467791233100701696,0,dsilbermins,west of  dc and east of la,15,False,RT @fischmd: What's new for Jak2? JAK2 inhibition decreases Hodgkin #lymphoma In Vitro and In Vivo http://t.co/8Vch2LbgK0 #bloodcancer,6.996933,0,dsilbermins,1,61,"(43.1527442, -77.60134339999999)",fischmd,http://twitter.com/dsilbermins,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/17/14,3,http://twitter.com/dsilbermins/status/467791233100701696,False,False,Central Time (US & Canada),False,,dsilbermins,None,http://twitter.com/dsilbermins/status/467791233100701696,None,None,290,1400299200.0
en,"I'm here on this planet to make your painting! Commissioned #artist, motivational live painter & manifesting diva. Let's Collaborate with Music, Art & Ideas",Denver~fundraiser~cancer~bloodcancer~somedayistoday,,3093,-21600,467847228397084672,0,LaurieMavesArt,Denver,1196,False,At #Denver s Man Woman of the Year. leukemia and lymphoma event #fundraiser #cancer #bloodcancer #somedayistoday http://t.co/luEMzBHxks,11.413201,1,Laurie Maves ART,1,2978,,,http://twitter.com/lauriemavesart,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/18/14,135,http://twitter.com/lauriemavesart/status/467847228397084672,False,False,Mountain Time (US & Canada),False,,lauriemavesart,None,http://twitter.com/LaurieMavesArt/status/467847228397084672,None,None,16407,1400385600.0
en,We try to help the voluntary sector and RT #Fundraiser - Any #Voluntary #Charity #Communty #Project can run a #PrizeCompetition - #Win A #Holiday for a penny!,Denver~fundraiser~cancer~bloodcancer~somedayistoday,,2296,3600,467849265625460736,0,PennyRaffles,Weymouth - Dorset - UK,77,False,RT @LaurieMavesArt: At #Denver s Man Woman of the Year. leukemia and lymphoma event #fundraiser #cancer #bloodcancer #somedayistoday http:/…,7.211858,0,Winnit Support,1,3851,,LaurieMavesArt,http://twitter.com/pennyraffles,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/18/14,63,http://twitter.com/pennyraffles/status/467849265625460736,False,True,London,False,,pennyraffles,None,http://twitter.com/PennyRaffles/status/467849265625460736,None,None,112465,1400385600.0
en,"❤ my Hubby, #USA #NJAlimonyReform #tco #tweetobamacare #Patriot #SisterPatriots #SP HATE #LIARS #Lynch Syndrome #PMS2 #Uterine #Skin #Breast #Cancer",cancer~bloodcancer,,4497,-18000,467860936397950977,-1,NJIvorygirl, Fla & Jersey Shore,9362,False,Minnesota Woman Beats Cancer with Measles Vaccine http://t.co/9iPhSuQm7z #cancer #bloodcancer,9.304343,0,Lee,2,4239,,,http://twitter.com/njivorygirl,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/18/14,56,http://twitter.com/njivorygirl/status/467860936397950977,False,False,Quito,False,,njivorygirl,None,http://twitter.com/NJIvorygirl/status/467860936397950977,None,None,33127,1400385600.0
en,"Urban Fantasy Author, THE LIGHT WHO SHINES
#UrbanFantasy #Vampires #Paranormal #Romance #Mystery
Love to RT! Please return the favor. https://t.co/iT4KI4m2e7",cancer~bloodcancer,United States,5285,-14400,467863226353721344,-1,Lilo_Abernathy,Smoky Mountains,2851,False,RT @NJIvorygirl: Minnesota Woman Beats Cancer with Measles Vaccine http://t.co/9iPhSuQm7z #cancer #bloodcancer,7.732484,0,Lilo J Abernathy,2,5198,"(37.09024, -95.712891)",NJIvorygirl,http://twitter.com/lilo_abernathy,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/18/14,146,http://twitter.com/lilo_abernathy/status/467863226353721344,False,False,Eastern Time (US & Canada),False,,lilo_abernathy,None,http://twitter.com/Lilo_Abernathy/status/467863226353721344,None,None,44800,1400385600.0
en,gotCUREage is a non-profit organization that was founded to raise awareness and funds for the Leukemia & Lymphoma Society and the MPN Reseach Foundation.,justdoit~leukemiaawareness~leukemia~gotcureage~lls~hope~cure~bloodcancer,,79,None,468048157666861058,0,gotCUREage,,24,False,#justdoit #leukemiaawareness #leukemia #gotcureage #lls #hope #cure #bloodcancer http://t.co/GdymRDYC57,7.2062488,0,gotCUREage,0,55,,,http://twitter.com/gotcureage,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/18/14,0,http://twitter.com/gotcureage/status/468048157666861058,False,True,None,False,,gotcureage,None,http://twitter.com/gotCUREage/status/468048157666861058,None,None,327,1400385600.0
en,Travelholic•Quadrilingual•Cancer•GB in CAN parlant FRA•Footie mad•One of those terrible hedge fund guys ruining the world.,BloodCancer~Leukaemia,,150,-14400,468117357333065728,0,nb12387,"Northampton, GB",49,False,@GNev2 @piersmorgan What about @AnthonyNolan  #BloodCancer #Leukaemia,7.9247603,0,NB,0,64,,GNev2~piersmorgan~AnthonyNolan,http://twitter.com/nb12387,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/18/14,1,http://twitter.com/nb12387/status/468117357333065728,False,False,Eastern Time (US & Canada),False,,nb12387,None,http://twitter.com/nb12387/status/468117357333065728,None,GNev2,893,1400385600.0
en,"Elsevier is the world's leading provider of science and health information, Elsevier serves more than 30 million scientists, students and health information.",Cancer~bloodcancer~measles,,87,19800,468254047179243520,2,ElsevierST,Delhi,31,False,#Cancer cure? Landmark clinical trial by @MayoClinic wiped out #bloodcancer with heavy dose of #measles vaccine. http://t.co/Obx6pdU8GC,7.2311954,0,Elsevier S&T,0,62,,MayoClinic,http://twitter.com/elsevierst,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/19/14,2,http://twitter.com/elsevierst/status/468254047179243520,False,False,Chennai,False,,elsevierst,None,http://twitter.com/ElsevierST/status/468254047179243520,None,None,238,1400472000.0
en,#AnimalScience #student & #geek! #Singing #conservationist. #primatology lover of #vintage #WarGal,donor~anthonynolan~bloodcancer~leukaemia~bonemarrow,,1904,3600,468372576863936512,1,Peachy_Primate,"New Forest, UK",353,False,"It's as easy as 1,2,3.... become a #donor today. #anthonynolan #bloodcancer #leukaemia #bonemarrow… http://t.co/yYJvxS7QkI",7.3280315,1,Amy Leonard,0,703,,,http://twitter.com/peachy_primate,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/19/14,15,http://twitter.com/phatamy86/status/468372576863936512,False,True,London,False,,peachy_primate,None,http://twitter.com/PhatAmy86/status/468372576863936512,None,None,2518,1400472000.0
en,Victoria Angel Registry of Hope is a registered public cord blood bank on a mission to increase Canada's inventory of donated cord blood samples,bloodcancer,"Time Lab, Rochester, NY 14607, USA",288,-10800,468384076856963072,0,_VictoriaAngel,Markham Ontario,35,False,Every 33min a Canadian is diagnosed with a #bloodcancer. http://t.co/KBfVTMxQhb Every 76min someone dies of the disease.,7.697901,0,Victoria Angel,0,128,"(43.1527442, -77.60134339999999)",,http://twitter.com/_victoriaangel,Jan to May\Blood\Tweets_BloodCancer.csv,"(43.8561002, -79.3370188)",2,None,05/19/14,2,http://twitter.com/_victoriaangel/status/468384076856963072,False,True,Atlantic Time (Canada),False,"Markham, ON, Canada",_victoriaangel,None,http://twitter.com/_VictoriaAngel/status/468384076856963072,None,None,1335,1400472000.0
en,"For the last 20 years focused on pharmaceutical & biotech industry developing product commercialization, opportunity identification, strategy development",Novartis~BloodCancer~Jakavi~pharma~myleofibrosis~Asia,"Nenjiang River, China",128,None,468405025358639105,0,Pharmspective,New York City,1,False,#Novartis Launches #BloodCancer Drug #Jakavi - http://t.co/j7EmbtdVkf #pharma #myleofibrosis #Asia,7.153335,0,Steve Reid,0,74,"(48.2575848, 124.7792302)",,http://twitter.com/pharmspective,Jan to May\Blood\Tweets_BloodCancer.csv,"(40.7127837, -74.0059413)",2,None,05/19/14,2,http://twitter.com/pharmspective/status/468405025358639105,False,True,None,False,"New York, NY, USA",pharmspective,None,http://twitter.com/Pharmspective/status/468405025358639105,None,None,935,1400472000.0
en,,Myeloma~cancer~bloodcancer~CureCorridor,"Nenjiang River, China",42,None,468439543751135233,0,joanntschmpf,,0,False,RT @AZMyeloma: AzMN's 8th Annual Living with #Myeloma Conference - http://t.co/ZOteBQyXKj #cancer #bloodcancer #CureCorridor,6.9223995,0,joann t schimpf,1,6,"(48.2575848, 124.7792302)",AZMyeloma,http://twitter.com/joanntschmpf,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/19/14,0,http://twitter.com/joanntschmpf/status/468439543751135233,False,False,None,False,,joanntschmpf,None,http://twitter.com/joanntschmpf/status/468439543751135233,None,None,21,1400472000.0
en,,AzMN~Myeloma~curecorridor~bloodcancer~cancer,"Nenjiang River, China",42,None,468439576340877313,0,joanntschmpf,,0,False,RT @AZMyeloma: #AzMN 8th Annual Living with #Myeloma Conference - http://t.co/ZOteBQyXKj #curecorridor #bloodcancer #cancer,7.0033493,0,joann t schimpf,1,6,"(48.2575848, 124.7792302)",AZMyeloma,http://twitter.com/joanntschmpf,Jan to May\Blood\Tweets_BloodCancer.csv,,2,None,05/19/14,0,http://twitter.com/joanntschmpf/status/468439576340877313,False,False,None,False,,joanntschmpf,None,http://twitter.com/joanntschmpf/status/468439576340877313,None,None,21,1400472000.0
