favorited,utc_offset,user_mentioned,description,hashtags,trackback_author_url,geo_enabled,geo,id,lang,favourites_count,firstpost_date,trackback_author_nick,url,retweeted,time_zone,coordinates,content,followers_count,score,place,location,trackback_permalink,retweet_count,listed_count
False,-18000,nhf_hemophilia,Student at the hottest MFA. Ukulele aficionado. Sloth lover. Pageant Queen Has-Been. Writer adventurer... possibly? (My name has nothing to do with Memento),NYLI~bleedingdisorders,http://twitter.com/samidan19,False,None,480038171724353536,en,348,06/20/14,samidan19,http://twitter.com/samidan19/status/480038171724353536,False,Central Time (US & Canada),None,#NYLI attentively learning about Steps for Living training at Spring Leadership. #bleedingdisorders @NHF_Hemophilia http://t.co/ipPmcb5m6V,277,7.511349,None,"Milwaukee, WI",http://twitter.com/SamiDan19/status/480038171724353536,0,10
False,-14400,nhf_hemophilia,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,bleedingdisorders~HemoChat,http://twitter.com/hemophiliafed,True,None,480040166900244481,en,834,06/20/14,hemophiliafed,http://twitter.com/hemophiliafed/status/480040166900244481,False,Eastern Time (US & Canada),None,RT @NHF_Hemophilia: Want to know more about #bleedingdisorders camp? Join us &amp; @hemophiliafed on 6/25 1pm EST to chat about camp.  #HemoChat,1764,6.9576454,None,"Washington, DC",http://twitter.com/hemophiliafed/status/480040166900244481,1,56
False,-14400,hemophiliafed,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,bleedingdisorders~HemoChat,http://twitter.com/hemophiliafed,True,None,480040166900244481,en,834,06/20/14,hemophiliafed,http://twitter.com/hemophiliafed/status/480040166900244481,False,Eastern Time (US & Canada),None,RT @NHF_Hemophilia: Want to know more about #bleedingdisorders camp? Join us &amp; @hemophiliafed on 6/25 1pm EST to chat about camp.  #HemoChat,1764,6.9576454,None,"Washington, DC",http://twitter.com/hemophiliafed/status/480040166900244481,1,56
False,None,prophyholic,,FridayFunny~hemophilia~bleedingdisorders,http://twitter.com/biggiantrebecca,True,None,480110650589315074,en,1875,06/20/14,biggiantrebecca,http://twitter.com/biggiantrebecca/status/480110650589315074,False,None,None,RT @ProphyHolic: #FridayFunny It's summertime!! #hemophilia #bleedingdisorders http://t.co/Iioasex9es,57,7.715004,None,,http://twitter.com/BigGiantRebecca/status/480110650589315074,1,1
False,-14400,ljrice15,Public Health Major,NYLI~NHF~BleedingDisorders,http://twitter.com/toribaker15,False,None,480675727348486144,en,4677,06/22/14,toribaker15,http://twitter.com/toribaker15/status/480675727348486144,False,Eastern Time (US & Canada),None,RT @LJRice15: Everyone tune into the Today Show this morning! Look for the #NYLI Group! #NHF #BleedingDisorders,237,7.4618216,None,Slippery Rock,http://twitter.com/toribaker15/status/480675727348486144,1,1
False,-14400,amandaannlee,Public Health Major,nyli~nhf~bleedingdisorders~todayshow,http://twitter.com/toribaker15,False,None,480677873804910592,en,4677,06/22/14,toribaker15,http://twitter.com/toribaker15/status/480677873804910592,False,Eastern Time (US & Canada),None,RT @amandaannlee: On the Today show raising awareness about bleeding disorders #nyli #nhf #bleedingdisorders #todayshow http://t.co/l0wklEG…,237,7.2321305,None,Slippery Rock,http://twitter.com/toribaker15/status/480677873804910592,4,1
False,-18000,amandaannlee,"Assistant Manager at the Exchange!
Member of the Future Leaders program and the National Youth Leadership Institute through the National Hemophilia Foundation.",nyli~nhf~bleedingdisorders~todayshow,http://twitter.com/ljrice15,False,None,480684843177480194,en,1986,06/22/14,ljrice15,http://twitter.com/ljrice15/status/480684843177480194,False,Quito,None,RT @amandaannlee: On the Today show raising awareness about bleeding disorders #nyli #nhf #bleedingdisorders #todayshow http://t.co/l0wklEG…,398,7.2321305,None,,http://twitter.com/LJRice15/status/480684843177480194,4,1
False,-14400,samidan19,Public Health Major,NYLI~bleedingdisorders,http://twitter.com/toribaker15,False,None,480708626361761792,en,4677,06/22/14,toribaker15,http://twitter.com/toribaker15/status/480708626361761792,False,Eastern Time (US & Canada),None,RT @SamiDan19: #NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.co/i7FMiiDJD4,237,7.2632904,None,Slippery Rock,http://twitter.com/toribaker15/status/480708626361761792,5,1
False,-18000,samidan19,Nonprofit professional. Interested in many things that have no relation to each other. Very shy. All opinions are my own.,NYLI~bleedingdisorders,http://twitter.com/marshalllaws,False,None,480712285858852864,en,76,06/22/14,marshalllaws,http://twitter.com/marshalllaws/status/480712285858852864,False,Quito,None,RT @SamiDan19: #NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.co/i7FMiiDJD4,125,7.2632904,None,Jersey City,http://twitter.com/MarshallLaws/status/480712285858852864,5,6
False,-14400,samidan19,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",NYLI~bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,480712876043542528,en,156,06/22/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/480712876043542528,False,Eastern Time (US & Canada),None,!!! RT @SamiDan19: #NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.co/wIpvcYIuTm,2773,11.2130165,None,New York City,http://twitter.com/NHF_Hemophilia/status/480712876043542528,2,94
False,-18000,nhf_hemophilia,The Woburn Football Varsity Manager #TannerPride,NYLI~bleedingdisorders,http://twitter.com/thereal_randyc,True,None,480724595574452226,en,2844,06/22/14,thereal_randyc,http://twitter.com/thereal_randyc/status/480724595574452226,False,Central Time (US & Canada),None,RT @NHF_Hemophilia: !!! RT @SamiDan19: #NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.c…,473,7.1059146,None,Woburn Athletics ,http://twitter.com/TheReal_RandyC/status/480724595574452226,2,5
False,-18000,samidan19,The Woburn Football Varsity Manager #TannerPride,NYLI~bleedingdisorders,http://twitter.com/thereal_randyc,True,None,480724595574452226,en,2844,06/22/14,thereal_randyc,http://twitter.com/thereal_randyc/status/480724595574452226,False,Central Time (US & Canada),None,RT @NHF_Hemophilia: !!! RT @SamiDan19: #NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.c…,473,7.1059146,None,Woburn Athletics ,http://twitter.com/TheReal_RandyC/status/480724595574452226,2,5
False,None,samidan19,Public Policy Analyst. Passionate about Social Justice & fostering Equitable Outcomes. Alumna of #Georgetown (SFS) & #TheNewSchool (Urban Policy).,nyli~bleedingdisorders,http://twitter.com/marycgarvey,False,None,480742522248261633,en,363,06/22/14,marycgarvey,http://twitter.com/marycgarvey/status/480742522248261633,False,None,None,RT @SamiDan19: The wonderful Erica Hill came by to support the #nyli message of awareness for #bleedingdisorders. http://t.co/jjxKCLJZH6,199,7.5314875,None,"Bronx, NY",http://twitter.com/MaryCGarvey/status/480742522248261633,1,5
False,None,amandaannlee,Public Policy Analyst. Passionate about Social Justice & fostering Equitable Outcomes. Alumna of #Georgetown (SFS) & #TheNewSchool (Urban Policy).,nyli~nhf~bleedingdisorders~todayshow,http://twitter.com/marycgarvey,False,None,480742643044200448,en,363,06/22/14,marycgarvey,http://twitter.com/marycgarvey/status/480742643044200448,False,None,None,RT @amandaannlee: On the Today show raising awareness about bleeding disorders #nyli #nhf #bleedingdisorders #todayshow http://t.co/l0wklEG…,199,7.2321305,None,"Bronx, NY",http://twitter.com/MaryCGarvey/status/480742643044200448,4,5
False,-14400,samidan19,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NYLI~bleedingdisorders,http://twitter.com/hemophiliafed,True,None,480889829732122624,en,834,06/23/14,hemophiliafed,http://twitter.com/hemophiliafed/status/480889829732122624,False,Eastern Time (US & Canada),None,RT @SamiDan19: #NYLI educating about #bleedingdisorders and hanging with Reshma Shetty from Royal Pains. http://t.co/i7FMiiDJD4,1764,7.2632904,None,"Washington, DC",http://twitter.com/hemophiliafed/status/480889829732122624,5,56
False,None,haemjournal,,haemophilia~hemophilia~bleedingdisorders,http://twitter.com/katekhair,False,None,481030289209450496,en,23,06/23/14,katekhair,http://twitter.com/katekhair/status/481030289209450496,False,None,None,"RT @haemjournal: Switching factor products: selecting patients and managing the process  #haemophilia #hemophilia #bleedingdisorders
http:/…",71,7.300079,None,,http://twitter.com/katekhair/status/481030289209450496,1,0
False,-14400,cdcgov,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,hemophilia~bleedingdisorders,http://twitter.com/hemophiliafed,True,None,481080683193188353,en,834,06/23/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481080683193188353,False,Eastern Time (US & Canada),None,According to @CDCgov: Anyone w/#hemophilia can form an inhibitor &amp; everybody should be tested: http://t.co/94a8Y20Y5b #bleedingdisorders,1764,7.381401,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481080683193188353,0,56
False,-18000,fuchsiasupport,The Comprehensive Bleeding Disorders Center is a nonprofit organization serving those with congenital #bleedingdisorders throughout the Midwest.,womenshealth~bleedingdisorders~healthyliving~bowling,http://twitter.com/compbleed,False,None,481102192753930240,en,1168,06/23/14,compbleed,http://twitter.com/compbleed/status/481102192753930240,False,Central Time (US & Canada),None,RT @FuchsiaSupport: Getting excited for our June 25th event this week! #womenshealth #bleedingdisorders #healthyliving #bowling,673,7.4777784,None,Illinois,http://twitter.com/CompBleed/status/481102192753930240,1,16
False,-18000,compbleed,U of Chief #Illiniwek proud alum-#Dreamer-#Hemophilia Advocate-Out to make everyday a little better in fewer than 140 characters!,Hemophilia~bleedingdisorders,http://twitter.com/t_jay00,False,None,481109330117144577,en,485,06/23/14,t_jay00,http://twitter.com/t_jay00/status/481109330117144577,False,Central Time (US & Canada),None,"RT @CompBleed: Here is another ""5 Facts"" YouTube video from CBDC about being a #Hemophilia Carrier. #bleedingdisorders  http://t.co/9FSLNmE…",190,7.4273286,None,"Peoria, Illinois",http://twitter.com/T_Jay00/status/481109330117144577,3,3
False,None,compbleed,,hemophilia~bleedingdisorders,http://twitter.com/ashleyvandyk1,False,None,481115697112559617,en,923,06/23/14,ashleyvandyk1,http://twitter.com/ashleyvandyk1/status/481115697112559617,False,None,None,RT @CompBleed: CBDC is celebrating Hemophilia Carrier Week this week! Read on to find out more! #hemophilia #bleedingdisorders... http://t.…,136,7.2642865,None,,http://twitter.com/Ashleyvandyk1/status/481115697112559617,3,0
False,None,compbleed,"Fuchsia is a support group designed to provide support, empowerment, advocacy, and a sense of community to girls and women effected by bleeding disorders.",hemophilia~bleedingdisorders,http://twitter.com/fuchsiasupport,False,None,481116456831053824,en,17,06/23/14,fuchsiasupport,http://twitter.com/fuchsiasupport/status/481116456831053824,False,None,None,RT @CompBleed: CBDC is celebrating Hemophilia Carrier Week this week! Read on to find out more! #hemophilia #bleedingdisorders... http://t.…,47,7.2642865,None,fuchsia@compbleed.com,http://twitter.com/FuchsiaSupport/status/481116456831053824,3,2
False,None,compbleed,"Fuchsia is a support group designed to provide support, empowerment, advocacy, and a sense of community to girls and women effected by bleeding disorders.",Hemophilia~bleedingdisorders,http://twitter.com/fuchsiasupport,False,None,481116481539682304,en,17,06/23/14,fuchsiasupport,http://twitter.com/fuchsiasupport/status/481116481539682304,False,None,None,"RT @CompBleed: Here is another ""5 Facts"" YouTube video from CBDC about being a #Hemophilia Carrier. #bleedingdisorders  http://t.co/9FSLNmE…",47,7.4273286,None,fuchsia@compbleed.com,http://twitter.com/FuchsiaSupport/status/481116481539682304,3,2
False,-25200,compbleed,"The love of my life Bill Murphy Co-Developer & PR for DreamNET, see: http://t.co/G6m0Dx2Mh3. Also support @uneedpsi & Hemophiliacs of America",hemophilia~bleedingdisorders,http://twitter.com/blondeone38,True,None,481126058981203968,en,5578,06/23/14,blondeone38,http://twitter.com/blondeone38/status/481126058981203968,False,Pacific Time (US & Canada),None,RT @CompBleed: CBDC is celebrating Hemophilia Carrier Week this week! Read on to find out more! #hemophilia #bleedingdisorders... http://t.…,1887,10.460113,None,California,http://twitter.com/Blondeone38/status/481126058981203968,3,38
False,-14400,nhf_hemophilia,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,HemoChat~bleedingdisorders~hemophilia,http://twitter.com/hemophiliafed,True,None,481473083291619329,en,834,06/24/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481473083291619329,False,Eastern Time (US & Canada),None,Join us &amp; @NHF_Hemophilia for a #HemoChat @1PM EST tomorrow that's all about #bleedingdisorders #hemophilia camps. Tell us your fav story!,1764,8.678473,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481473083291619329,1,56
False,-14400,1pm,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,HemoChat~bleedingdisorders~hemophilia,http://twitter.com/hemophiliafed,True,None,481473083291619329,en,834,06/24/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481473083291619329,False,Eastern Time (US & Canada),None,Join us &amp; @NHF_Hemophilia for a #HemoChat @1PM EST tomorrow that's all about #bleedingdisorders #hemophilia camps. Tell us your fav story!,1764,8.678473,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481473083291619329,1,56
False,None,hemophiliafed,Nigerian Society of Haematology and Blood Transfusion.,HemoChat~bleedingdisorders~hemophilia,http://twitter.com/hbtsociety,False,None,481484048351895552,en,0,06/24/14,hbtsociety,http://twitter.com/hbtsociety/status/481484048351895552,False,None,None,RT @hemophiliafed: Join us &amp; @NHF_Hemophilia for a #HemoChat @1PM EST tomorrow that's all about #bleedingdisorders #hemophilia camps. Tell …,72,6.9529552,None,Nigeria ,http://twitter.com/HbtSociety/status/481484048351895552,1,0
False,None,nhf_hemophilia,Nigerian Society of Haematology and Blood Transfusion.,HemoChat~bleedingdisorders~hemophilia,http://twitter.com/hbtsociety,False,None,481484048351895552,en,0,06/24/14,hbtsociety,http://twitter.com/hbtsociety/status/481484048351895552,False,None,None,RT @hemophiliafed: Join us &amp; @NHF_Hemophilia for a #HemoChat @1PM EST tomorrow that's all about #bleedingdisorders #hemophilia camps. Tell …,72,6.9529552,None,Nigeria ,http://twitter.com/HbtSociety/status/481484048351895552,1,0
False,None,1pm,Nigerian Society of Haematology and Blood Transfusion.,HemoChat~bleedingdisorders~hemophilia,http://twitter.com/hbtsociety,False,None,481484048351895552,en,0,06/24/14,hbtsociety,http://twitter.com/hbtsociety/status/481484048351895552,False,None,None,RT @hemophiliafed: Join us &amp; @NHF_Hemophilia for a #HemoChat @1PM EST tomorrow that's all about #bleedingdisorders #hemophilia camps. Tell …,72,6.9529552,None,Nigeria ,http://twitter.com/HbtSociety/status/481484048351895552,1,0
False,-14400,bayerhealthcare,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,hemophilia~bleedingdisorders,http://twitter.com/hemophiliafed,True,None,481484126537539584,en,834,06/24/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481484126537539584,False,Eastern Time (US & Canada),None,.@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdisorders,1764,9.490508,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481484126537539584,4,56
False,None,hemophiliafed,"investing in human spirit, before it's too late",hemophilia~bleedingdisorders,http://twitter.com/oldlew,True,None,481484473872052224,en,74,06/24/14,oldlew,http://twitter.com/oldlew/status/481484473872052224,False,None,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,32,7.3455157,None,Beneath an Ithaca sunset,http://twitter.com/oldlew/status/481484473872052224,4,0
False,None,bayerhealthcare,"investing in human spirit, before it's too late",hemophilia~bleedingdisorders,http://twitter.com/oldlew,True,None,481484473872052224,en,74,06/24/14,oldlew,http://twitter.com/oldlew/status/481484473872052224,False,None,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,32,7.3455157,None,Beneath an Ithaca sunset,http://twitter.com/oldlew/status/481484473872052224,4,0
False,None,hemophiliafed,Nigerian Society of Haematology and Blood Transfusion.,hemophilia~bleedingdisorders,http://twitter.com/hbtsociety,False,None,481485458799853568,en,0,06/24/14,hbtsociety,http://twitter.com/hbtsociety/status/481485458799853568,False,None,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,72,7.3455157,None,Nigeria ,http://twitter.com/HbtSociety/status/481485458799853568,4,0
False,None,bayerhealthcare,Nigerian Society of Haematology and Blood Transfusion.,hemophilia~bleedingdisorders,http://twitter.com/hbtsociety,False,None,481485458799853568,en,0,06/24/14,hbtsociety,http://twitter.com/hbtsociety/status/481485458799853568,False,None,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,72,7.3455157,None,Nigeria ,http://twitter.com/HbtSociety/status/481485458799853568,4,0
False,7200,hemophiliafed,Coagulation specialist researcher,hemophilia~bleedingdisorders,http://twitter.com/justt_tessy,False,None,481489608749121537,en,68,06/24/14,justt_tessy,http://twitter.com/justt_tessy/status/481489608749121537,False,Amsterdam,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,113,7.3455157,None,Nigeria,http://twitter.com/Justt_tessy/status/481489608749121537,4,0
False,7200,bayerhealthcare,Coagulation specialist researcher,hemophilia~bleedingdisorders,http://twitter.com/justt_tessy,False,None,481489608749121537,en,68,06/24/14,justt_tessy,http://twitter.com/justt_tessy/status/481489608749121537,False,Amsterdam,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,113,7.3455157,None,Nigeria,http://twitter.com/Justt_tessy/status/481489608749121537,4,0
False,None,hemophiliafed,"Jesus, family, friends, joy Matt 6:33 Seek the Kingdom of God above all else, and live righteously, and he will give you everything you need.",hemophilia~bleedingdisorders,http://twitter.com/mommymadrelisa,False,None,481511647463211008,en,342,06/24/14,mommymadrelisa,http://twitter.com/mommymadrelisa/status/481511647463211008,False,None,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,24,7.3455157,None,,http://twitter.com/MommymadreLisa/status/481511647463211008,4,0
False,None,bayerhealthcare,"Jesus, family, friends, joy Matt 6:33 Seek the Kingdom of God above all else, and live righteously, and he will give you everything you need.",hemophilia~bleedingdisorders,http://twitter.com/mommymadrelisa,False,None,481511647463211008,en,342,06/24/14,mommymadrelisa,http://twitter.com/mommymadrelisa/status/481511647463211008,False,None,None,RT @hemophiliafed: .@BayerHealthCare enters an agreement to develop #hemophilia gene therapy treatment: http://t.co/9Is4tmpFca #bleedingdis…,24,7.3455157,None,,http://twitter.com/MommymadreLisa/status/481511647463211008,4,0
False,-21600,hemophiliafed,We are the Rocky Mountain Region's leader in the treatment of bleeding and clotting disorders and pediatric stroke.,bleedingdisorders~hemophilia,http://twitter.com/htccolorado,False,None,481521567835238400,en,5,06/24/14,htccolorado,http://twitter.com/htccolorado/status/481521567835238400,False,Mountain Time (US & Canada),None,RT @hemophiliafed: Updated chart to help patients w/#bleedingdisorders #hemophilia navigate pharma co-payments &amp; co-insurance programs: htt…,26,6.864226,None,"Aurora, Colorado",http://twitter.com/HTCColorado/status/481521567835238400,1,3
False,-14400,nhf_hemophilia,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,bleedingdisorders~hemophilia~HemoChat,http://twitter.com/hemophiliafed,True,None,481831080543412224,en,834,06/25/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481831080543412224,False,Eastern Time (US & Canada),None,Share your favorite #bleedingdisorders #hemophilia camp stories with us &amp; @NHF_Hemophilia @ 1PM EST. Use #HemoChat in all responses!,1764,7.147065,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481831080543412224,0,56
False,-14400,hemophiliafed,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",HemoChat~bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,481840780970303488,en,156,06/25/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/481840780970303488,False,Eastern Time (US & Canada),None,"Everyone gather around the campfire, our #HemoChat on #bleedingdisorders camp with @hemophiliafed starts in 15 minutes!!",2773,11.470322,None,New York City,http://twitter.com/NHF_Hemophilia/status/481840780970303488,1,94
False,-14400,nhf_hemophilia,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,HemoChat~bleedingdisorders,http://twitter.com/hemophiliafed,True,None,481842518602964992,en,834,06/25/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481842518602964992,False,Eastern Time (US & Canada),None,"RT @NHF_Hemophilia: Everyone gather around the campfire, our #HemoChat on #bleedingdisorders camp with @hemophiliafed starts in 15 minutes!!",1764,7.3333225,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481842518602964992,1,56
False,-14400,hemophiliafed,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,HemoChat~bleedingdisorders,http://twitter.com/hemophiliafed,True,None,481842518602964992,en,834,06/25/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481842518602964992,False,Eastern Time (US & Canada),None,"RT @NHF_Hemophilia: Everyone gather around the campfire, our #HemoChat on #bleedingdisorders camp with @hemophiliafed starts in 15 minutes!!",1764,7.3333225,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481842518602964992,1,56
False,-14400,cohemo,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",hemophilia~bleedingdisorders~hemochat,http://twitter.com/nhf_hemophilia,True,None,481844007493185536,en,156,06/25/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/481844007493185536,False,Eastern Time (US & Canada),None,Woo hoo! Welcome to the chat! RT @cohemo: NHF Colorado is STOKED for Mile High Summer Camp!! #hemophilia #bleedingdisorders #hemochat,2773,10.45447,None,New York City,http://twitter.com/NHF_Hemophilia/status/481844007493185536,0,94
False,-14400,cohemo,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,hemophilia~bleedingdisorders~Hemochat,http://twitter.com/hemophiliafed,True,None,481844049977278464,en,834,06/25/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481844049977278464,False,Eastern Time (US & Canada),None,RT @cohemo: NHF Colorado is STOKED for Mile High Summer Camp!! #hemophilia #bleedingdisorders #Hemochat,1764,7.277971,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481844049977278464,1,56
False,-14400,nhf_hemophilia,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,HemoChat~hemophilia~bleedingdisorders,http://twitter.com/hemophiliafed,True,None,481844370547560448,en,834,06/25/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481844370547560448,False,Eastern Time (US & Canada),None,".@NHF_Hemophilia, we are so excited for this #HemoChat that is all about #hemophilia, #bleedingdisorders camps!",1764,7.558851,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481844370547560448,0,56
False,-14400,nhf_hemophilia,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,Hemochat~bleedingdisorders,http://twitter.com/hemophiliafed,True,None,481844830041931776,en,834,06/25/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481844830041931776,False,Eastern Time (US & Canada),None,RT @NHF_Hemophilia: Q1: Have you or your child attended a bleeding disorders camp? #Hemochat #bleedingdisorders,1764,7.259474,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481844830041931776,2,56
False,-14400,sonjiwilkes,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,bleedingdisorders~hemochat,http://twitter.com/hemophiliafed,True,None,481847089127624704,en,834,06/25/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481847089127624704,False,Eastern Time (US & Canada),None,"RT @sonjiwilkes: But in all honesty, camp is fantastic for kids w/ #bleedingdisorders. Those bonds are unbreakable! #hemochat",1764,7.398021,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481847089127624704,1,56
False,-10800,nhf_hemophilia,"HoII is dedicated to empowering the bleeding disorder community through education and support, while advocating access to quality care and product safety",Hemochat~bleedingdisorders,http://twitter.com/hemoindy,True,None,481847804428820481,en,42,06/25/14,hemoindy,http://twitter.com/hemoindy/status/481847804428820481,False,Atlantic Time (Canada),None,RT @NHF_Hemophilia: Q1: Have you or your child attended a bleeding disorders camp? #Hemochat #bleedingdisorders,296,7.259474,None,"Indianapolis, Indiana",http://twitter.com/HemoIndy/status/481847804428820481,2,10
False,-14400,nhf_hemophilia,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,Hemochat~bleedingdisorders,http://twitter.com/hemophiliafed,True,None,481848398027300866,en,834,06/25/14,hemophiliafed,http://twitter.com/hemophiliafed/status/481848398027300866,False,Eastern Time (US & Canada),None,RT @NHF_Hemophilia: Q2: How did camp help you and/or your child? #Hemochat #bleedingdisorders,1764,7.3888826,None,"Washington, DC",http://twitter.com/hemophiliafed/status/481848398027300866,1,56
False,-21600,hemophiliafed,"Mom, Wife, volunteer, program consultant @hemophiliafed",bleedingdisorder~hemochat~bleedingdisorders,http://twitter.com/sonjiwilkes,False,None,481849098883301376,en,89,06/25/14,sonjiwilkes,http://twitter.com/sonjiwilkes/status/481849098883301376,False,Mountain Time (US & Canada),None,"RT @hemophiliafed: A2. Many with a #bleedingdisorder say that they would not be who they are today if it wasn't for camp. #hemochat, #bleed…",190,7.301607,None,"ÜT: 39.595418,-104.858162",http://twitter.com/sonjiwilkes/status/481849098883301376,2,7
False,-14400,granthiura,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,481849120534298624,en,156,06/25/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/481849120534298624,False,Eastern Time (US & Canada),None,.@GrantHiura How was it being with a large group of kids with #bleedingdisorders?,2773,10.962367,None,New York City,http://twitter.com/NHF_Hemophilia/status/481849120534298624,0,94
False,-14400,hemoindy,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,481849488403738624,en,156,06/25/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/481849488403738624,False,Eastern Time (US & Canada),None,We are loving the names of the camps! @HemoIndy#Hemochat #bleedingdisorders,2773,10.976078,None,New York City,http://twitter.com/NHF_Hemophilia/status/481849488403738624,0,94
False,None,hemophiliafed,"Thinker, patriot, tinker-er, maker, artist, advocate, sound guy, lighting designer, and so much more!",bleedingdisorder~hemochat~bleedingdisorders,http://twitter.com/crimsonviii,True,None,481850002919026689,en,409,06/25/14,crimsonviii,http://twitter.com/crimsonviii/status/481850002919026689,False,None,None,"RT @hemophiliafed: A2. Many with a #bleedingdisorder say that they would not be who they are today if it wasn't for camp. #hemochat, #bleed…",121,7.301607,None,Chicago area.,http://twitter.com/CrimsonVIII/status/481850002919026689,2,5
