hashtags,id,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
Celiac~gluten,481502884828569600,False,None,RT @GlutenDude: {new post} Eating Out With #Celiac Disease. (Yes...it can be done) http://t.co/j4D4AoA4iG #gluten,298,7.6092706,"Tampa, FL",5,9,False,-14400,"Jesus, Coffe, & PJ's ~Daughter Of The King~Woman~Wife~Mother~. Relationship~NOT Religion~My determined purpose is that I may know Him!",GlutenDude,http://twitter.com/boundtorise,False,None,en,849,06/24/14,http://twitter.com/boundtorise/status/481502884828569600,Eastern Time (US & Canada),None,boundtorise,http://twitter.com/boundtorise/status/481502884828569600
glutenfree~Celiac~GF~foodallergy~baking,481503341802176512,False,None,"Do you celebrate when something is labeled ""naturally #glutenfree""? #Celiac #GF #foodallergy #baking",3008,7.0744567,"Cleveland, Ohio",0,104,False,-18000,"We make gluten-free & allergen-free baking mixes. 
With 17 scrumptious mixes to choose from, what will YOU bake?",,http://twitter.com/123glutenfree,False,None,en,22,06/24/14,http://twitter.com/123glutenfree/status/481503341802176512,Central Time (US & Canada),None,123glutenfree,http://twitter.com/123glutenfree/status/481503341802176512
Glutenfree~Celiac~GlutenFreeChat,481504048210665472,False,None,To find a #Glutenfree restaurant I look up @CeliacDotOrg resources for #Celiac safe restaurants where I plan to dine. #GlutenFreeChat,644,7.0156646,California,0,5,False,None,"Created the Gluten Free Lifestyle Series, a Gluten Free food line & cookbooks to bring awareness of GF diet & Celiac. Also a Brand Ambassador at Bakery on Main",CeliacDotOrg,http://twitter.com/melissabessreed,True,None,en,444,06/24/14,http://twitter.com/melissabessreed/status/481504048210665472,None,None,melissabessreed,http://twitter.com/MelissaBessReed/status/481504048210665472
GlutenFreeChat~FABlogCon~foodallergy~Celiac,481505657808773120,False,None,#GlutenFreeChat We're still accepting Sponsors for #FABlogCon! We love Companies who support #foodallergy #Celiac community!  DM or Email us,1358,6.9462185,"Las Vegas, NV, USA",0,34,False,-10800,"Food Allergy Blogger Conference September 26-28, 2014 #FABlogCon FABlogCon@gmail.com",,http://twitter.com/fablogcon,True,None,en,2238,06/24/14,http://twitter.com/fablogcon/status/481505657808773120,Atlantic Time (Canada),None,fablogcon,http://twitter.com/FABlogcon/status/481505657808773120
celiac~glutenfreechat,481506749464457216,False,None,A6 I'm writing a Gluten Free Guide to College that I hope will be helpful to young adults with #celiac #glutenfreechat @gfafexpo,78,9.095838,"Philadelphia, PA",2,2,False,-10800,"real food, nutrition, & environmentalism // The Gluten Free Guide to College, coming this summer!",gfafexpo,http://twitter.com/gfallies,False,None,en,167,06/24/14,http://twitter.com/gfallies/status/481506749464457216,Atlantic Time (Canada),None,gfallies,http://twitter.com/GFAllies/status/481506749464457216
celiac~glutenfreechat,481506850676826112,False,None,RT @GFAllies A6 I'm writing a Gluten Free Guide to College that I hope will be helpful to young adults with #celiac  #glutenfreechat,1279,6.9697375,"Boulder, CO",0,56,False,-21600,"Editor in Chief @deliciousliving food&more @newhope360.com. Spreading the word that tasty=healthy! Recipes, gluten free, eco issues. http://t.co/8HnBzdR1X0",GFAllies,http://twitter.com/elisabosley,True,None,en,65,06/24/14,http://twitter.com/elisabosley/status/481506850676826112,Mountain Time (US & Canada),None,elisabosley,http://twitter.com/ElisaBosley/status/481506850676826112
celiac~glutenfreechat,481507054108954624,False,None,RT @GFAllies: A6 I'm writing a Gluten Free Guide to College that I hope will be helpful to young adults with #celiac #glutenfreechat @gfafe…,1511,6.8602076,"Grand Rapids, MI",2,49,False,-14400,"The best gluten-free protein bar that money can buy. Started by two gluten-intolerant brothers - we don’t compromise on ingredients, taste, or nutrition.",GFAllies~gfafexpo,http://twitter.com/glutenfreebar,False,None,en,235,06/24/14,http://twitter.com/glutenfreebar/status/481507054108954624,Eastern Time (US & Canada),None,glutenfreebar,http://twitter.com/GlutenFreeBar/status/481507054108954624
celiac~glutenfreechat,481507684739325952,False,None,RT @GFAllies I'm writing a Gluten Free Guide to College that I hope will be helpful to young adults with #celiac  #glutenfreechat,1604,7.084911,Houston Texas,0,24,False,-18000,"Edgy, Gorgeous, High Quality Lipstick. Unleash your Inner Apple! Gluten Free, Paraben Free and Vegan, so you don't have to worry.",GFAllies,http://twitter.com/redapplelipstic,True,None,en,477,06/24/14,http://twitter.com/redapplelipstic/status/481507684739325952,Central Time (US & Canada),None,redapplelipstic,http://twitter.com/RedAppleLipstic/status/481507684739325952
celiac~glutenfreechat,481508100143194112,False,None,RT @GFAllies: A6 I'm writing a Gluten Free Guide to College that I hope will be helpful to young adults with #celiac #glutenfreechat @gfafe…,64,6.8602076,"University Park, PA",2,3,False,-10800,The Ups & Downs of Being Gluten-Free from the perspective of a Penn State student.,GFAllies~gfafexpo,http://twitter.com/kamilahslist,False,None,en,44,06/24/14,http://twitter.com/kamilahslist/status/481508100143194112,Atlantic Time (Canada),None,kamilahslist,http://twitter.com/KamilahsList/status/481508100143194112
celiac~glutenfreechat,481508259837136896,False,None,Very cool! @GFAllies A6 I'm writing a Gluten Free Guide to College that I hope will be helpful to young adults with #celiac #glutenfreechat,10598,10.871961,"Boulder, CO",1,525,False,-21600,"The original resource for natural, organic, healthy living. 30 years of recipes, holistic health, natural beauty, and sustainable lifestyle advice.",GFAllies,http://twitter.com/deliciousliving,False,None,en,17,06/24/14,http://twitter.com/deliciousliving/status/481508259837136896,Mountain Time (US & Canada),None,deliciousliving,http://twitter.com/deliciousliving/status/481508259837136896
celiac~glutenfreechat,481508856900902913,False,None,RT @deliciousliving: Very cool! @GFAllies A6 I'm writing a Gluten Free Guide to College that I hope will be helpful to young adults with #c…,3130,6.832176,United States ,1,63,False,-10800,"An Unofficial Support List for Farmers Markets, but doing one heck of a job, thank you very much! #FarmersMarkets",deliciousliving~GFAllies,http://twitter.com/localfarming,False,None,en,18,06/24/14,http://twitter.com/localfarming/status/481508856900902913,Atlantic Time (Canada),None,localfarming,http://twitter.com/LocalFarming/status/481508856900902913
celiac~GlutenFreeChat,481509908290883585,False,None,"A9: though the average was recently said to be 11 years, took 30 years of symptoms before someone thought to look 4 #celiac #GlutenFreeChat",1330,8.131454,AZ,0,37,False,-25200,"Gluten free due to celiac disease & autoimmune health.  Advocate for Celiac Disease & NCGS Awareness, guidance for families of children with food allergies.",,http://twitter.com/gfkimaz,True,None,en,1522,06/24/14,http://twitter.com/gfkimaz/status/481509908290883585,Arizona,None,gfkimaz,http://twitter.com/GFKimAZ/status/481509908290883585
alternative~candida~celiac~diet~digestion~energy~food~gluten~health~ibd~ibs~nutrition~rt~wellness,481510347124142081,False,None,"... http://t.co/gNCGPxoZ0t
 #alternative #candida #celiac #diet #digestion #energy #food #gluten #health #ibd #ibs #nutrition #rt #wellness",2212,6.7961144,US,0,33,False,-28800,"Health, Food, Eco-Feminism & Tech Stuff - Author of So Long Constipation, Part 1 & 100 Steps to a Lean Body & 49 Gluten-free Recipes. Blogger. Reviewer.",,http://twitter.com/katarinanolte,False,None,en,8329,06/24/14,http://twitter.com/katarinanolte/status/481510347124142081,Alaska,None,katarinanolte,http://twitter.com/KatarinaNolte/status/481510347124142081
Glutenfreechat~Celiac~Hashimotos,481510384747020290,False,None,9) #Glutenfreechat Gluten Hell until 1998 then my primary doctor finally gave me the blood test to find out if I had #Celiac &amp; #Hashimotos,644,6.8592634,California,0,5,False,None,"Created the Gluten Free Lifestyle Series, a Gluten Free food line & cookbooks to bring awareness of GF diet & Celiac. Also a Brand Ambassador at Bakery on Main",,http://twitter.com/melissabessreed,True,None,en,444,06/24/14,http://twitter.com/melissabessreed/status/481510384747020290,None,None,melissabessreed,http://twitter.com/MelissaBessReed/status/481510384747020290
celiac~GlutenFreeChat,481510638879924226,False,None,"@SurfSweets  @pfanderson Well, it certainly makes one want to raise #celiac awareness - especially among doctors these days #GlutenFreeChat",1330,10.990395,AZ,1,37,False,-25200,"Gluten free due to celiac disease & autoimmune health.  Advocate for Celiac Disease & NCGS Awareness, guidance for families of children with food allergies.",SurfSweets~pfanderson,http://twitter.com/gfkimaz,True,None,en,1522,06/24/14,http://twitter.com/gfkimaz/status/481510638879924226,Arizona,None,gfkimaz,http://twitter.com/GFKimAZ/status/481510638879924226
celiac,481513471276642305,False,None,"Things that are more expensive for people with celiac disease: bread, flour, nuts, beer, _______... What would you add to the list? #celiac",8253,11.341554,Phoenix & Missoula,1,496,False,-25200,"Dietitian, Celiac, Advocate, Photographer, Amplifier. Challenging you to live life inspired.",,http://twitter.com/inspiredrd,True,None,en,4067,06/24/14,http://twitter.com/inspiredrd/status/481513471276642305,Arizona,None,inspiredrd,http://twitter.com/InspiredRD/status/481513471276642305
celiac~glutenfree,481514535971729408,False,None,@InspiredRD How about pizza and cookies? #celiac #glutenfree,1588,8.337138,"Effingham, Il 62401",0,41,False,-18000,"The Original Stone Mill, Since 1882. Quality #WholeGrains, #GlutenFree products, Over 80 lines Verified #NonGMO. Family Owned.",InspiredRD,http://twitter.com/hodgsonmill,False,None,en,736,06/24/14,http://twitter.com/hodgsonmill/status/481514535971729408,Central Time (US & Canada),None,hodgsonmill,http://twitter.com/HodgsonMill/status/481514535971729408
Celiac,481514641617850371,False,None,Recap from the #Celiac Disease Foundation conference - wish I could've been there!! http://t.co/ON7NoTG8a9,873,7.426907,"Austin, TX",0,37,False,None,"Celiac on a mission to to make all of our gluten-free lives easier through work with restaurants...current full-time UT MBA, yoga fan, entrepreneurship junkie:)",,http://twitter.com/gfreeaustin,False,None,en,37,06/24/14,http://twitter.com/gfreeaustin/status/481514641617850371,None,None,gfreeaustin,http://twitter.com/GFreeAustin/status/481514641617850371
celiac,481515173153615872,False,None,@alywissinger Thanks for the feedback. I never thought about the licking factor. My son's #celiac symptoms are all digestive so I understand,634,7.257713,,0,10,False,None,A Dad's perspective on the challenges facing his Celiac teenager,alywissinger,http://twitter.com/celiacteendad,False,None,en,281,06/24/14,http://twitter.com/celiacteendad/status/481515173153615872,None,None,celiacteendad,http://twitter.com/CeliacTeenDad/status/481515173153615872
celiac~glutenfree,481515570001494018,False,None,#celiac #glutenfree Gastroenterologist Dr. Richard Fedorak talks about celiac disease – Edmonton Journal (blog... http://t.co/1W4ssWjdDT,107,6.807694,USA,0,2,False,None,Celiac News & Latest Celiac Medical Developments • Healthy Gluten Free Lifestyle News,,http://twitter.com/celiacnewsfeed,False,None,en,0,06/24/14,http://twitter.com/celiacnewsfeed/status/481515570001494018,None,None,celiacnewsfeed,http://twitter.com/CeliacNewsFeed/status/481515570001494018
Glutenfree~college~celiac,481515642051653632,False,None,#Glutenfree never tasted better! This #college #celiac spills her food journey. What's yours? http://t.co/pKCRZIUBlh http://t.co/ATXamq9vT4,501,8.786558,California ,1,11,False,-25200,"Teenager with #celiacsdisease who runs a #glutenfree blog about life, #college, and lots of food! Personal stories, tips, and restaurant/food reviews.",,http://twitter.com/collegeceliackc,True,None,en,228,06/24/14,http://twitter.com/collegeceliackc/status/481515642051653632,Arizona,None,collegeceliackc,http://twitter.com/CollegeCeliacKC/status/481515642051653632
gfree~celiac,481515927553732609,False,None,"Review posted about Mandy's Pizza &amp; More of Westview, Inc. in P http://t.co/FxelfpL4Ti #gfree #celiac",11748,10.341464,"Clayton, MO",0,334,False,-18000,Putting people and gluten-free friendly businesses together! Searchable apps for iPhone/iPad (http://t.co/t8Col3b8A9) and Android (https://t.co/bSAULfddxM)!,,http://twitter.com/gfregistry,True,None,en,1,06/24/14,http://twitter.com/gfregistry/status/481515927553732609,Central Time (US & Canada),None,gfregistry,http://twitter.com/gfregistry/status/481515927553732609
celiac~glutenfree,481517226408026113,False,None,"Most balanced article I've read on #celiac &amp; #glutenfree concerns: ""Separating the Wheat (Gluten) From the Chaff"" http://t.co/Tt8cNTRCl1",445,10.92665,"Washington, DC",1,22,False,-14400,"community manager @CSPI. Advocate for health & wellness, behavior change, & standing up. I practice Ashtanga yoga.",,http://twitter.com/clarepolitan,True,None,en,557,06/24/14,http://twitter.com/clarepolitan/status/481517226408026113,Eastern Time (US & Canada),None,clarepolitan,http://twitter.com/clarepolitan/status/481517226408026113
celiac~yegfood~ejlive,481523081676980224,False,None,RT @EatMyWordsBlog: Thanks to Dr. Richard Fedorak of the U of A for his insights on #celiac disease. http://t.co/qcUpbYFCYl #yegfood #ejlive,1149,10.192937,"Edmonton, Alberta, Canada",0,56,False,-21600,"I recommend PCs to people I don't mind billing by the hour, Macs for friends & family.  Foodie, Food Truck stalker, Gluten Free for 20+ yrs, & happy on a beach!",EatMyWordsBlog,http://twitter.com/macgyyver,True,None,en,1658,06/24/14,http://twitter.com/macgyyver/status/481523081676980224,Mountain Time (US & Canada),None,macgyyver,http://twitter.com/Macgyyver/status/481523081676980224
celiac,481525903747710976,False,None,"RT @InspiredRD: Things that are more expensive for people with celiac disease: bread, flour, nuts, beer, _______... What would you add to t…",229,6.985825,"Phoenix, AZ",1,1,False,-25200,Namaste!  Power of Positive! Life long learner who is searching for all the good life has to offer!,InspiredRD,http://twitter.com/silvermoonsusan,True,None,en,56,06/24/14,http://twitter.com/silvermoonsusan/status/481525903747710976,Arizona,None,silvermoonsusan,http://twitter.com/silvermoonsusan/status/481525903747710976
coeliac~celiac~glutenfree~GF,481525980008579072,False,None,Why we’re keeping an eye on ALV003: http://t.co/KliV5zfNTq #coeliac #celiac #glutenfree #GF,2063,11.212595,Worldwide - from London. ,2,43,False,3600,"The world's only weekly c(o)eliac / glutenfree show. Help, health & advice on your gfree life. Stream/download: iTunes, YouTube & http://t.co/gtJuJXemXM",,http://twitter.com/gfreeradio,False,None,en,554,06/24/14,http://twitter.com/gfreeradio/status/481525980008579072,London,None,gfreeradio,http://twitter.com/GFreeRadio/status/481525980008579072
glutenfree~celiac,481526341909889024,False,None,The unnecessary #glutenfree fad really detracts from the real misery of #celiac disorder and its many side effects.. http://t.co/OWt3RKSGQ2,252,7.357289,"Washington, DC",0,2,False,-14400,FP/StratComms | Bacon solves everything | Should have been an art thief | [Opinions expressed here are my own],,http://twitter.com/tpc806,True,None,en,19,06/24/14,http://twitter.com/tpc806/status/481526341909889024,Eastern Time (US & Canada),None,tpc806,http://twitter.com/tpc806/status/481526341909889024
celiac,481527289788637185,False,None,Friends! Catch actress/author @JennifersWayJE on @TheDailyShow tonight (11 ET). She's written a book about her journey with #celiac,62,8.628862,"Washington, DC",2,2,False,-14400,"Gluten-Free | Flavor-Full | Coming to 2409 18th St. NW Washington, DC (in beautiful Adams Morgan)",JennifersWayJE~TheDailyShow,http://twitter.com/risebakerygf,False,None,en,36,06/24/14,http://twitter.com/risebakerygf/status/481527289788637185,Eastern Time (US & Canada),None,risebakerygf,http://twitter.com/RiseBakeryGF/status/481527289788637185
celiac,481527745927593985,False,None,"@RiseBakeryGF @JennifersWayJE @TheDailyShow Also, Jon's wife and son have #celiac, so hopefully there will be some thoughtful discussion!",62,7.0840497,"Washington, DC",0,1,False,None,Wellness. Sports. Food. Gluten-Free. Arts & Culture. Bao Bao.,RiseBakeryGF~JennifersWayJE~TheDailyShow,http://twitter.com/dcsuzyj,False,None,en,1449,06/24/14,http://twitter.com/dcsuzyj/status/481527745927593985,None,None,dcsuzyj,http://twitter.com/DCSuzyJ/status/481527745927593985
celiac,481527898914824192,False,None,RT @RiseBakeryGF: Friends! Catch actress/author @JennifersWayJE on @TheDailyShow tonight (11 ET). She's written a book about her journey wi…,62,7.0839667,"Washington, DC",2,1,False,None,Wellness. Sports. Food. Gluten-Free. Arts & Culture. Bao Bao.,RiseBakeryGF~JennifersWayJE~TheDailyShow,http://twitter.com/dcsuzyj,False,None,en,1449,06/24/14,http://twitter.com/dcsuzyj/status/481527898914824192,None,None,dcsuzyj,http://twitter.com/DCSuzyJ/status/481527898914824192
GlutenFree~Celiac~Menu,481529720735948800,False,None,We have a #GlutenFree #Celiac Friendly #Menu http://t.co/OMmYRlnuY6,2343,11.231704,"Sacramento, CA 95822",0,100,False,-25200,The Best Seafood Dining on The Sacramento River!,,http://twitter.com/scotts_seafood,False,None,en,278,06/24/14,http://twitter.com/scotts_seafood/status/481529720735948800,Pacific Time (US & Canada),None,scotts_seafood,http://twitter.com/scotts_seafood/status/481529720735948800
celiac~glutenfree,481530325164912640,False,None,"RT @clarepolitan: Most balanced article I've read on #celiac &amp; #glutenfree concerns: ""Separating the Wheat (Gluten) From the Chaff"" http://…",15376,10.0581665,"Washington, D.C.",1,518,False,-14400,"We do Best rankings. Hospitals, diets, health plans. Section of @usnews. A follow doesn't imply endorsement.",clarepolitan,http://twitter.com/usnewshealth,False,None,en,1402,06/24/14,http://twitter.com/usnewshealth/status/481530325164912640,Eastern Time (US & Canada),None,usnewshealth,http://twitter.com/USNewsHealth/status/481530325164912640
gluten~celiac,481535452273319938,False,None,Gluten-free newbies: Check out this great infographic about #gluten and #celiac disease from @retrofitme http://t.co/La2WA5NK5k,1811,8.549363,"Toronto, Canada",1,34,False,-10800,Toronto's original pop-up marketplace celebrates all things deliciously gluten free. #glutenfree #celiac #tummylove #GFG,retrofitme,http://twitter.com/glu10freegarage,False,None,en,1031,06/24/14,http://twitter.com/glu10freegarage/status/481535452273319938,Atlantic Time (Canada),None,glu10freegarage,http://twitter.com/Glu10FreeGarage/status/481535452273319938
glutenfree~celiac,481535653398990848,False,None,Thank you @MyBurger21 for providing a safe option for those with gluten issues #glutenfree #celiac,175,7.4741654,"Orlando, FL",0,2,False,None,Tips for a busy & successfully gfree life,MyBurger21,http://twitter.com/gfreesanity,False,None,en,49,06/24/14,http://twitter.com/gfreesanity/status/481535653398990848,None,None,gfreesanity,http://twitter.com/GFreeSanity/status/481535653398990848
celiac~gluten,481536814323208192,False,None,Got #celiac? Yes...you can still eat out. http://t.co/j4D4AoA4iG #gluten,7221,9.727193,,5,170,False,-14400,The man with a celiac plan...here to help all who have questions about gluten and staying sane (and healthy) in a gluten-free world.,,http://twitter.com/glutendude,False,None,en,4,06/24/14,http://twitter.com/glutendude/status/481536814323208192,Eastern Time (US & Canada),None,glutendude,http://twitter.com/GlutenDude/status/481536814323208192
celiac~gluten,481537428696883200,False,None,RT @GlutenDude: Got #celiac? Yes...you can still eat out. http://t.co/j4D4AoA4iG #gluten,147,7.3728776,,5,1,False,-10800,"Food Scientist, Chef, Singer, Adventurer, Dancer, Stock Market Novice",GlutenDude,http://twitter.com/jacqadactle,False,None,en,186,06/24/14,http://twitter.com/jacqadactle/status/481537428696883200,Atlantic Time (Canada),None,jacqadactle,http://twitter.com/Jacqadactle/status/481537428696883200
celiac~gluten,481538526585315328,False,None,RT @GlutenDude: Got #celiac? Yes...you can still eat out. http://t.co/j4D4AoA4iG #gluten,169,7.3728776,"Orlando, FL ",5,3,False,None,"I'm Jennifer, diagnosed with Celiac in 2010.  Join me as I navigate Orlando finding the best gluten free friendly restaurants!",GlutenDude,http://twitter.com/celiacinorlando,False,None,en,63,06/24/14,http://twitter.com/celiacinorlando/status/481538526585315328,None,None,celiacinorlando,http://twitter.com/CeliacInOrlando/status/481538526585315328
delicious~glutenfree~celiac~yummy,481541790902669312,False,None,These look #delicious! #glutenfree #celiac #yummy http://t.co/GY4kduwrYb,179,8.062139,,0,2,False,None,"I'm living life gluten free and loving it most days.  I want this page to be a place where we can share stories, recipes and advice as well as some laughs.",,http://twitter.com/glutencansuckit,False,None,en,79,06/24/14,http://twitter.com/glutencansuckit/status/481541790902669312,None,None,glutencansuckit,http://twitter.com/GlutenCanSuckIt/status/481541790902669312
celiac~gluten,481543602846187520,False,None,RT @GlutenDude: Got #celiac? Yes...you can still eat out. http://t.co/j4D4AoA4iG #gluten,179,7.3728776,"Chicago, IL",5,6,False,-18000,writer. editor. substitute teacher. my guilty pleasures are eating gluten-free pizza and tweeting in lowercase letters.,GlutenDude,http://twitter.com/dunelorenz,False,None,en,382,06/24/14,http://twitter.com/dunelorenz/status/481543602846187520,Central Time (US & Canada),None,dunelorenz,http://twitter.com/dunelorenz/status/481543602846187520
glutenfree~celiac,481545670994587648,False,None,GFB Archives:: Clear Skin Smoothie http://t.co/IQw2NYqDlh #glutenfree #celiac,488,7.762396,Toronto,0,10,False,-14400,"A gluten free food & lifestyle blog. We swear, we're not bitches. :)
http://t.co/Sp4oYoK0RT",,http://twitter.com/gfreebitches,False,None,en,25,06/24/14,http://twitter.com/gfreebitches/status/481545670994587648,Eastern Time (US & Canada),None,gfreebitches,http://twitter.com/GFreeBitches/status/481545670994587648
Celiac~health,481547179023028224,False,None,Reading 'Living With #Celiac Disease - Top 5 Tips To Help Living With Celiac Disease' here: http://t.co/QNTTXkvxY1 #health,30536,7.246729,Ottawa,0,29,False,None,I inform people about a very easy and convenient way to get greener and better quality products at a fraction of the cost. Make your home a safer place!,,http://twitter.com/oneottawamama,True,None,en,43,06/24/14,http://twitter.com/oneottawamama/status/481547179023028224,None,None,oneottawamama,http://twitter.com/OneOttawaMama/status/481547179023028224
celiac~gluten,481547930851999744,False,None,RT @GlutenDude: Got #celiac? Yes...you can still eat out. http://t.co/j4D4AoA4iG #gluten,25,7.3728776,Canada,5,0,False,None,the blues time traveler,GlutenDude,http://twitter.com/lgbasement47,False,None,en,13,06/24/14,http://twitter.com/lgbasement47/status/481547930851999744,None,None,lgbasement47,http://twitter.com/lgbasement47/status/481547930851999744
Celiac~glutenfree,481548505216200704,False,None,“@AprilE_MaryKay: “@ControlMaltDel: Safe eating is so important #Celiac #glutenfree http://t.co/MhZ0YRx5zL””,349,7.3319793,Hamilton~StoneyCreek,0,3,False,-10800,"30 minutes a day you will build lean muscle, amp up your metabolism and kick start your weight loss. Come in for your first Week Free with Jillian Michaels!",AprilE_MaryKay~ControlMaltDel,http://twitter.com/curves_hamilton,True,None,en,207,06/24/14,http://twitter.com/curves_hamilton/status/481548505216200704,Atlantic Time (Canada),None,curves_hamilton,http://twitter.com/Curves_Hamilton/status/481548505216200704
celiac,481549371557695488,False,None,@GlutenDude thanks! In 11.5 years I've never had such a bad reaction to being glutened. #celiac sucks!,1019,7.4344683,"Austin, TX",0,68,False,-14400,Attorney #HIPAA & Health Policy │Believe Health is a Human Right │ #TheWalkingGallery │#ePatient │Patient Advocate │Tweets not legal advice,GlutenDude,http://twitter.com/gilmerhealthlaw,False,None,en,690,06/24/14,http://twitter.com/gilmerhealthlaw/status/481549371557695488,Eastern Time (US & Canada),None,gilmerhealthlaw,http://twitter.com/GilmerHealthLaw/status/481549371557695488
glutenfree~college~celiac,481549865533853698,False,None,A cookbook has never been so #glutenfree &amp; yum! This #college #celiac loves @OrganicCupcakes! http://t.co/Os6RPpPOVb http://t.co/HIVAfJ0xTd,501,11.892579,California ,5,11,False,-25200,"Teenager with #celiacsdisease who runs a #glutenfree blog about life, #college, and lots of food! Personal stories, tips, and restaurant/food reviews.",OrganicCupcakes,http://twitter.com/collegeceliackc,True,None,en,228,06/24/14,http://twitter.com/collegeceliackc/status/481549865533853698,Arizona,None,collegeceliackc,http://twitter.com/CollegeCeliacKC/status/481549865533853698
glutenfree~college~celiac,481550612589723648,False,None,RT @CollegeCeliacKC: A cookbook has never been so #glutenfree &amp; yum! This #college #celiac loves @OrganicCupcakes! http://t.co/Os6RPpPOVb h…,3888,10.094751,Arizona. It's hot here. ,5,177,False,-25200,"Qualitative market researcher, brand planner, founder/head celiac of Celiac and the Beast, author of #CATBbook published Oct '13, brand and PR-friendly",CollegeCeliacKC~OrganicCupcakes,http://twitter.com/celiacbeast,False,None,en,11821,06/24/14,http://twitter.com/celiacbeast/status/481550612589723648,Arizona,None,celiacbeast,http://twitter.com/CeliacBeast/status/481550612589723648
glutenfree~college~celiac,481551519150383104,False,None,RT @CollegeCeliacKC: A cookbook has never been so #glutenfree &amp; yum! This #college #celiac loves @OrganicCupcakes! http://t.co/Os6RPpPOVb h…,2532,6.903172,"Los Angeles, CA",5,48,False,-25200,"Allergen-free, gluten-free and vegan organic treats sweetened only with coconut nectar and stevia. Tweets written by owner and head glutton, Debbie Adler.",CollegeCeliacKC~OrganicCupcakes,http://twitter.com/organiccupcakes,False,None,en,2,06/24/14,http://twitter.com/organiccupcakes/status/481551519150383104,Pacific Time (US & Canada),None,organiccupcakes,http://twitter.com/OrganicCupcakes/status/481551519150383104
glutenfree~celiac,481554944957628416,False,None,. @SanJTamari (one of my favorite #glutenfree companies) is now on twitter! Follow them here: https://t.co/rD0HbmG8Cl #celiac,15790,10.935118,"Dunedin, Florida. USA",1,608,False,-14400,"Celebrating all things gluten free. Carol Kicinski - cookbook author, editor in chief of Simply Gluten Free Magazine, Daytime TV chef, http://t.co/UKlb8hownu",SanJTamari,http://twitter.com/simplyglutenfre,False,None,en,280,06/24/14,http://twitter.com/simplyglutenfre/status/481554944957628416,Eastern Time (US & Canada),None,simplyglutenfre,http://twitter.com/SimplyGlutenFre/status/481554944957628416
celiac,481555366426468353,False,None,Couldn't have said it better myself - need to enjoy life! “@GlutenDude: Got #celiac? Yes...you can still eat out. http://t.co/TxwfEdpHEq”,195,7.1040697,"Halifax, Nova Scotia",0,1,False,-10800,"I was diagnosed with Celiac in Sept 2009. I have learned a lot since that day, including how to eat out. That's what these tweets and my blog will be about.",GlutenDude,http://twitter.com/gluten4punish,False,None,en,160,06/24/14,http://twitter.com/gluten4punish/status/481555366426468353,Atlantic Time (Canada),None,gluten4punish,http://twitter.com/gluten4punish/status/481555366426468353
Gen1BakingBlend~celiac~glutenfree~GF,481555705795600389,False,None,do  you know the story behind #Gen1BakingBlend? sign up for free newsletter http://t.co/NUuWvxH1TZ #celiac #glutenfree #GF,176,7.084911,,0,2,False,None,The Next Generation of Gluten Free has arrived. VersaMeal Genesis 1 Whole Grain Gluten Free Bread and Baking Blends. #glutenfree #wholegrain #versameal,,http://twitter.com/versameal,False,None,en,6,06/24/14,http://twitter.com/versameal/status/481555705795600389,None,None,versameal,http://twitter.com/VersaMeal/status/481555705795600389
coeliac~celiac~glutenfree~GF,481556186324819969,False,None,"Peter bares his soul, with a deeply personal insight: http://t.co/KliV5zfNTq #coeliac #celiac #glutenfree #GF",2063,7.3434253,Worldwide - from London. ,0,43,False,3600,"The world's only weekly c(o)eliac / glutenfree show. Help, health & advice on your gfree life. Stream/download: iTunes, YouTube & http://t.co/gtJuJXemXM",,http://twitter.com/gfreeradio,False,None,en,554,06/24/14,http://twitter.com/gfreeradio/status/481556186324819969,London,None,gfreeradio,http://twitter.com/GFreeRadio/status/481556186324819969
gfree~celiac,481556236937474049,False,None,Review posted about EAT in AL http://t.co/d7UmCZNgmw #gfree #celiac,11748,11.272411,"Clayton, MO",0,334,False,-18000,Putting people and gluten-free friendly businesses together! Searchable apps for iPhone/iPad (http://t.co/t8Col3b8A9) and Android (https://t.co/bSAULfddxM)!,,http://twitter.com/gfregistry,True,None,en,1,06/24/14,http://twitter.com/gfregistry/status/481556236937474049,Central Time (US & Canada),None,gfregistry,http://twitter.com/gfregistry/status/481556236937474049
GlutenFree~MemeoftheDay~Celiac~FoodAllergy,481557414815080450,False,None,"You don't always need a #GlutenFree label, some items are just naturally GF. 
#MemeoftheDay #Celiac #FoodAllergy http://t.co/jT7RTwiT9Z",102,7.290149,San Francisco,0,5,False,-25200,"We take into consideration the foods you like, the foods you could do without, and the foods you must avoid. The result? Discovering foods that fit you.",,http://twitter.com/fitsmerecipes,False,None,en,29,06/24/14,http://twitter.com/fitsmerecipes/status/481557414815080450,Pacific Time (US & Canada),None,fitsmerecipes,http://twitter.com/fitsmerecipes/status/481557414815080450
