favorited,utc_offset,description,user_mentions,hashtag,trackback_author_url,geo_enabled,geo,id,lang,favourites_count,firstpost_date,trackback_author_nick,url,retweeted,time_zone,coordinates,content,followers_count,score,place,location,trackback_permalink,retweet_count,listed_count
False,-25200,"Hemophilia Foundation of Northern California - non-profit, volunteer-run organization serving the needs of people with hemophilia and related bleeding disorders",NHF_Hemophilia,hemophilia,http://twitter.com/hemofoundation,False,None,474562574345043968,en,43,06/05/14,hemofoundation,http://twitter.com/hemofoundation/status/474562574345043968,False,Pacific Time (US & Canada),None,RT @NHF_Hemophilia: We have a new website! Check out http://t.co/bgSsUHsscB to see what's new. #hemophilia #bleedingdisorders,225,7.84758,None,"Emeryville, CA",http://twitter.com/HemoFoundation/status/474562574345043968,5,2
False,-25200,"Hemophilia Foundation of Northern California - non-profit, volunteer-run organization serving the needs of people with hemophilia and related bleeding disorders",NHF_Hemophilia,bleedingdisorders,http://twitter.com/hemofoundation,False,None,474562574345043968,en,43,06/05/14,hemofoundation,http://twitter.com/hemofoundation/status/474562574345043968,False,Pacific Time (US & Canada),None,RT @NHF_Hemophilia: We have a new website! Check out http://t.co/bgSsUHsscB to see what's new. #hemophilia #bleedingdisorders,225,7.84758,None,"Emeryville, CA",http://twitter.com/HemoFoundation/status/474562574345043968,5,2
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,tablet,http://twitter.com/nhf_hemophilia,True,None,474572201061269505,en,156,06/05/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/474572201061269505,False,Eastern Time (US & Canada),None,"#Tablet owners-Search for HemAware in your app store for free #bleedingdisorders news, info! #hemophilia #iPad #Kindle #Android #hemophilia",2773,11.012532,None,New York City,http://twitter.com/NHF_Hemophilia/status/474572201061269505,1,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,bleedingdisorders,http://twitter.com/nhf_hemophilia,True,None,474572201061269505,en,156,06/05/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/474572201061269505,False,Eastern Time (US & Canada),None,"#Tablet owners-Search for HemAware in your app store for free #bleedingdisorders news, info! #hemophilia #iPad #Kindle #Android #hemophilia",2773,11.012532,None,New York City,http://twitter.com/NHF_Hemophilia/status/474572201061269505,1,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,hemophilia,http://twitter.com/nhf_hemophilia,True,None,474572201061269505,en,156,06/05/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/474572201061269505,False,Eastern Time (US & Canada),None,"#Tablet owners-Search for HemAware in your app store for free #bleedingdisorders news, info! #hemophilia #iPad #Kindle #Android #hemophilia",2773,11.012532,None,New York City,http://twitter.com/NHF_Hemophilia/status/474572201061269505,1,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,ipad,http://twitter.com/nhf_hemophilia,True,None,474572201061269505,en,156,06/05/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/474572201061269505,False,Eastern Time (US & Canada),None,"#Tablet owners-Search for HemAware in your app store for free #bleedingdisorders news, info! #hemophilia #iPad #Kindle #Android #hemophilia",2773,11.012532,None,New York City,http://twitter.com/NHF_Hemophilia/status/474572201061269505,1,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,kindle,http://twitter.com/nhf_hemophilia,True,None,474572201061269505,en,156,06/05/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/474572201061269505,False,Eastern Time (US & Canada),None,"#Tablet owners-Search for HemAware in your app store for free #bleedingdisorders news, info! #hemophilia #iPad #Kindle #Android #hemophilia",2773,11.012532,None,New York City,http://twitter.com/NHF_Hemophilia/status/474572201061269505,1,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,android,http://twitter.com/nhf_hemophilia,True,None,474572201061269505,en,156,06/05/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/474572201061269505,False,Eastern Time (US & Canada),None,"#Tablet owners-Search for HemAware in your app store for free #bleedingdisorders news, info! #hemophilia #iPad #Kindle #Android #hemophilia",2773,11.012532,None,New York City,http://twitter.com/NHF_Hemophilia/status/474572201061269505,1,94
False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,hemophilia,http://twitter.com/nhf_hemophilia,True,None,474572201061269505,en,156,06/05/14,nhf_hemophilia,http://twitter.com/nhf_hemophilia/status/474572201061269505,False,Eastern Time (US & Canada),None,"#Tablet owners-Search for HemAware in your app store for free #bleedingdisorders news, info! #hemophilia #iPad #Kindle #Android #hemophilia",2773,11.012532,None,New York City,http://twitter.com/NHF_Hemophilia/status/474572201061269505,1,94
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia,bleedingdisorders,http://twitter.com/hemophiliafed,True,None,474576523488686081,en,834,06/05/14,hemophiliafed,http://twitter.com/hemophiliafed/status/474576523488686081,False,Eastern Time (US & Canada),None,Checkout @NHF_Hemophilia's NEW website! Great resource for #bleedingdisorders #hemophilia community!: http://t.co/TVBZWItl1K,1764,10.009469,None,"Washington, DC",http://twitter.com/hemophiliafed/status/474576523488686081,3,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,NHF_Hemophilia,hemophilia,http://twitter.com/hemophiliafed,True,None,474576523488686081,en,834,06/05/14,hemophiliafed,http://twitter.com/hemophiliafed/status/474576523488686081,False,Eastern Time (US & Canada),None,Checkout @NHF_Hemophilia's NEW website! Great resource for #bleedingdisorders #hemophilia community!: http://t.co/TVBZWItl1K,1764,10.009469,None,"Washington, DC",http://twitter.com/hemophiliafed/status/474576523488686081,3,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,VAHemophilia~Key_karols_mom,hemophilia,http://twitter.com/hemophiliafed,True,None,474576840787763200,en,834,06/05/14,hemophiliafed,http://twitter.com/hemophiliafed/status/474576840787763200,False,Eastern Time (US & Canada),None,".@VAHemophilia @Key_karols_mom, thanks for helping to spread awareness about #hemophilia, #bleedingdisorders!",1764,7.557189,None,"Washington, DC",http://twitter.com/hemophiliafed/status/474576840787763200,0,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,VAHemophilia~Key_karols_mom,bleedingdisorders,http://twitter.com/hemophiliafed,True,None,474576840787763200,en,834,06/05/14,hemophiliafed,http://twitter.com/hemophiliafed/status/474576840787763200,False,Eastern Time (US & Canada),None,".@VAHemophilia @Key_karols_mom, thanks for helping to spread awareness about #hemophilia, #bleedingdisorders!",1764,7.557189,None,"Washington, DC",http://twitter.com/hemophiliafed/status/474576840787763200,0,56
False,7200,"Federación Española de Hemofilia, ONG dedicada a mejorar la calidad de vida de personas con Hemofilia y otras coagulopatías congénitas. http://t.co/i5UUZtp3J0",NHF_Hemophilia,hemophilia,http://twitter.com/fedhemo,True,None,474589274151858176,es,31,06/05/14,fedhemo,http://twitter.com/fedhemo/status/474589274151858176,False,Madrid,None,RT @NHF_Hemophilia: We have a new website! Check out http://t.co/bgSsUHsscB to see what's new. #hemophilia #bleedingdisorders,798,7.84758,None,"Sinesio Delgado, 4, Madrid",http://twitter.com/fedhemo/status/474589274151858176,5,25
False,7200,"Federación Española de Hemofilia, ONG dedicada a mejorar la calidad de vida de personas con Hemofilia y otras coagulopatías congénitas. http://t.co/i5UUZtp3J0",NHF_Hemophilia,bleedingdisorders,http://twitter.com/fedhemo,True,None,474589274151858176,es,31,06/05/14,fedhemo,http://twitter.com/fedhemo/status/474589274151858176,False,Madrid,None,RT @NHF_Hemophilia: We have a new website! Check out http://t.co/bgSsUHsscB to see what's new. #hemophilia #bleedingdisorders,798,7.84758,None,"Sinesio Delgado, 4, Madrid",http://twitter.com/fedhemo/status/474589274151858176,5,25
False,None,All views are my own. Obviously.,hemophiliafed~NHF_Hemophilia,bleedingdisorders,http://twitter.com/ashleytomlins,True,None,474596991263977472,en,3,06/05/14,ashleytomlins,http://twitter.com/ashleytomlins/status/474596991263977472,False,None,None,RT @hemophiliafed: Checkout @NHF_Hemophilia's NEW website! Great resource for #bleedingdisorders #hemophilia community!: http://t.co/TVBZWI…,37,7.366672,None,,http://twitter.com/AshleyTomlins/status/474596991263977472,3,2
False,None,All views are my own. Obviously.,hemophiliafed~NHF_Hemophilia,hemophilia,http://twitter.com/ashleytomlins,True,None,474596991263977472,en,3,06/05/14,ashleytomlins,http://twitter.com/ashleytomlins/status/474596991263977472,False,None,None,RT @hemophiliafed: Checkout @NHF_Hemophilia's NEW website! Great resource for #bleedingdisorders #hemophilia community!: http://t.co/TVBZWI…,37,7.366672,None,,http://twitter.com/AshleyTomlins/status/474596991263977472,3,2
False,-25200,HF Healthcare is a national home care and specialty pharmacy that specializes in Hemophilia and other bleeding disorder treatment.,hemophiliafed~NHF_Hemophilia,bleedingdisorders,http://twitter.com/hfhealthcare,True,None,474604172986568704,en,11,06/05/14,hfhealthcare,http://twitter.com/hfhealthcare/status/474604172986568704,False,Pacific Time (US & Canada),None,RT @hemophiliafed: Checkout @NHF_Hemophilia's NEW website! Great resource for #bleedingdisorders #hemophilia community!: http://t.co/TVBZWI…,386,7.366672,None,"Oxnard, CA",http://twitter.com/hfhealthcare/status/474604172986568704,3,8
False,-25200,HF Healthcare is a national home care and specialty pharmacy that specializes in Hemophilia and other bleeding disorder treatment.,hemophiliafed~NHF_Hemophilia,hemophilia,http://twitter.com/hfhealthcare,True,None,474604172986568704,en,11,06/05/14,hfhealthcare,http://twitter.com/hfhealthcare/status/474604172986568704,False,Pacific Time (US & Canada),None,RT @hemophiliafed: Checkout @NHF_Hemophilia's NEW website! Great resource for #bleedingdisorders #hemophilia community!: http://t.co/TVBZWI…,386,7.366672,None,"Oxnard, CA",http://twitter.com/hfhealthcare/status/474604172986568704,3,8
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,CDCgov,hemophilia,http://twitter.com/hemophiliafed,True,None,474614051491037184,en,834,06/05/14,hemophiliafed,http://twitter.com/hemophiliafed/status/474614051491037184,False,Eastern Time (US & Canada),None,.@CDCgov webinar: #hemophilia inhibitor patients are twice as likely to be hospitalized as non inhibitor patients. #bleedingdisorders,1764,7.307199,None,"Washington, DC",http://twitter.com/hemophiliafed/status/474614051491037184,0,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,CDCgov,bleedingdisorders,http://twitter.com/hemophiliafed,True,None,474614051491037184,en,834,06/05/14,hemophiliafed,http://twitter.com/hemophiliafed/status/474614051491037184,False,Eastern Time (US & Canada),None,.@CDCgov webinar: #hemophilia inhibitor patients are twice as likely to be hospitalized as non inhibitor patients. #bleedingdisorders,1764,7.307199,None,"Washington, DC",http://twitter.com/hemophiliafed/status/474614051491037184,0,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,CDCgov,hemophilia,http://twitter.com/hemophiliafed,True,None,474614499308490752,en,834,06/05/14,hemophiliafed,http://twitter.com/hemophiliafed/status/474614499308490752,False,Eastern Time (US & Canada),None,.@CDCgov webinbar: there is a 70% higher death rate for those w/#hemophilia &amp; inhibitors vs. those without inhibitors. #bleedingdisorders,1764,6.9726276,None,"Washington, DC",http://twitter.com/hemophiliafed/status/474614499308490752,0,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,CDCgov,bleedingdisorders,http://twitter.com/hemophiliafed,True,None,474614499308490752,en,834,06/05/14,hemophiliafed,http://twitter.com/hemophiliafed/status/474614499308490752,False,Eastern Time (US & Canada),None,.@CDCgov webinbar: there is a 70% higher death rate for those w/#hemophilia &amp; inhibitors vs. those without inhibitors. #bleedingdisorders,1764,6.9726276,None,"Washington, DC",http://twitter.com/hemophiliafed/status/474614499308490752,0,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,CDCgov,hemophilia,http://twitter.com/hemophiliafed,True,None,474615135425015808,en,834,06/05/14,hemophiliafed,http://twitter.com/hemophiliafed/status/474615135425015808,False,Eastern Time (US & Canada),None,".@CDCgov webinar: first inhibitor testing was in 1959 in the UK. #hemophilia, #bleedingdisorders",1764,9.109996,None,"Washington, DC",http://twitter.com/hemophiliafed/status/474615135425015808,1,56
False,-14400,Hemophilia Federation of America is a national nonprofit organization that assists and advocates for the #bleedingdisorders community.,CDCgov,bleedingdisorders,http://twitter.com/hemophiliafed,True,None,474615135425015808,en,834,06/05/14,hemophiliafed,http://twitter.com/hemophiliafed/status/474615135425015808,False,Eastern Time (US & Canada),None,".@CDCgov webinar: first inhibitor testing was in 1959 in the UK. #hemophilia, #bleedingdisorders",1764,9.109996,None,"Washington, DC",http://twitter.com/hemophiliafed/status/474615135425015808,1,56
False,-14400,"Enjoys working in the not-for-profit industry.  Loves her family and spending lots of time with them.  Enjoys friends, relaxing and having a good time.",hemophiliafed~CDCgov,hemophilia,http://twitter.com/gallant_tammy,False,None,474616285066952705,en,51,06/05/14,gallant_tammy,http://twitter.com/gallant_tammy/status/474616285066952705,False,Eastern Time (US & Canada),None,"RT @hemophiliafed: .@CDCgov webinar: first inhibitor testing was in 1959 in the UK. #hemophilia, #bleedingdisorders",104,7.2732806,None,"Rustico, PEI",http://twitter.com/gallant_tammy/status/474616285066952705,1,0
