hashtags,id,retweeted,coordinates,content,followers_count,score,location,retweet_count,listed_count,favorited,utc_offset,description,user_mentions,trackback_author_url,geo_enabled,geo,lang,favourites_count,firstpost_date,url,time_zone,place,trackback_author_nick,trackback_permalink
hemophilia~bleedingdisorders,474917974814384129,False,None,RT @hemophiliafed: .@CDC gov: Up to 1/5 people w/#hemophilia will develop an inhibitor to the infused factor that is used to treat bleeding…,178,7.259474,State of disrepair,1,7,False,-14400,"CEO and Maven of the Nease Clan, Mother to twins with severe 8 and inhibitors, Wife to my best friend.",hemophiliafed~cdc,http://twitter.com/bruisermommy,False,None,en,12,06/06/14,http://twitter.com/bruisermommy/status/474917974814384129,Eastern Time (US & Canada),None,bruisermommy,http://twitter.com/BruiserMommy/status/474917974814384129
bleedingdisorders~hemophilia,474918243597971456,False,None,RT @hemophiliafed: Checkout @NHF_Hemophilia's NEW website! Great resource for #bleedingdisorders #hemophilia community!: http://t.co/TVBZWI…,178,7.366672,State of disrepair,3,7,False,-14400,"CEO and Maven of the Nease Clan, Mother to twins with severe 8 and inhibitors, Wife to my best friend.",hemophiliafed~NHF_Hemophilia,http://twitter.com/bruisermommy,False,None,en,12,06/06/14,http://twitter.com/bruisermommy/status/474918243597971456,Eastern Time (US & Canada),None,bruisermommy,http://twitter.com/BruiserMommy/status/474918243597971456
CampHemotion~hemophilia~bleedingdisorders~camp,474986478876246017,False,None,"Who's ready to play Ga-Ga (no, not the Lady) at #CampHemotion next week? We are! #hemophilia #bleedingdisorders #camp",225,7.165043,"Emeryville, CA",1,2,False,-25200,"Hemophilia Foundation of Northern California - non-profit, volunteer-run organization serving the needs of people with hemophilia and related bleeding disorders",,http://twitter.com/hemofoundation,False,None,en,43,06/06/14,http://twitter.com/hemofoundation/status/474986478876246017,Pacific Time (US & Canada),None,hemofoundation,http://twitter.com/HemoFoundation/status/474986478876246017
BleedingDisorders,475022174085214208,False,None,#BleedingDisorders is a term for a wide range of medical problems that lead to poor clotting &amp; continuous bleeding. http://t.co/o5JfJCBfax,2773,10.798475,New York City,0,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/06/14,http://twitter.com/nhf_hemophilia/status/475022174085214208,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/475022174085214208
kaiserpermanente~Hemophilia~bleedingdisorders,475439559153840128,False,None,@DianeSawyer #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.580817,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,DianeSawyer,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475439559153840128,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475439559153840128
kaiserpermanente~Hemophilia~bleedingdisorders,475439667425587200,False,None,@DavidMuir #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.578451,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,DavidMuir,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475439667425587200,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475439667425587200
kaiserpermanente~Hemophilia~bleedingdisorders,475439810640089088,False,None,@andersoncooper #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.741607,"Tampa, FL Area ",2,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,andersoncooper,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475439810640089088,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475439810640089088
kaiserpermanente~Hemophilia~bleedingdisorders,475440152672997376,False,None,@TODAYshow #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.593079,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,TODAYshow,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475440152672997376,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475440152672997376
kaiserpermanente~Hemophilia~bleedingdisorders,475440226354360320,False,None,@USATODAY #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6077595,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,USATODAY,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475440226354360320,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475440226354360320
kaiserpermanente~Hemophilia~bleedingdisorders,475440353257193472,False,None,@CNN #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6322265,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,CNN,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475440353257193472,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475440353257193472
kaiserpermanente~Hemophilia~bleedingdisorders,475440408215162881,False,None,@cnnhealth  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6081805,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,cnnhealth,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475440408215162881,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475440408215162881
kaiserpermanente~Hemophilia~bleedingdisorders,475440555053559808,False,None,@FoxNews  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.621048,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,FoxNews,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475440555053559808,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475440555053559808
kaiserpermanente~Hemophilia~bleedingdisorders,475440636519538688,False,None,@foxnewshealth #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.521139,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,foxnewshealth,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475440636519538688,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475440636519538688
kaiserpermanente~Hemophilia~bleedingdisorders,475440719289909248,False,None,@ABC #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.6322265,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,ABC,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475440719289909248,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475440719289909248
kaiserpermanente~Hemophilia~bleedingdisorders,475440819974197248,False,None,@ABCWorldNews #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.5113406,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,ABCWorldNews,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475440819974197248,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475440819974197248
kaiserpermanente~Hemophilia~bleedingdisorders,475441099423895552,False,None,@KTLA #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.5111513,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,KTLA,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475441099423895552,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475441099423895552
kaiserpermanente~Hemophilia~bleedingdisorders,475441239375220736,False,None,@NHF_Hemophilia #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,8.308004,"Tampa, FL Area ",4,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,NHF_Hemophilia,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475441239375220736,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475441239375220736
kaiserpermanente~Hemophilia~bleedingdisorders,475441653759881216,False,None,@HuffingtonPost #kaiserpermanente will let ppl w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,8.360876,"Tampa, FL Area ",1,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,HuffingtonPost,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475441653759881216,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475441653759881216
kaiserpermanente~Hemophilia~bleedingdisorders,475441734697369600,False,None,@BuzzFeed  #kaiserpermanente will let people w/#Hemophilia/#bleedingdisorders die rather than give life saving meds http://t.co/nCM6aEVupq,559,7.622386,"Tampa, FL Area ",0,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,BuzzFeed,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475441734697369600,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475441734697369600
hemophilia~bleedingdisorders~insurance~murder,475459525244624896,False,None,@BernardJTyson You'll let ppl w/#hemophilia/#bleedingdisorders die vs. give life saving meds? http://t.co/nCM6aEVupq #insurance #murder,559,8.1341715,"Tampa, FL Area ",1,23,False,-14400,Retired Nurse. Advocate for animals & LGBTQ. Mid-Century collector/enthusiast. Fondness for bow ties,BernardJTyson,http://twitter.com/ryeseeley,True,None,en,2203,06/08/14,http://twitter.com/ryeseeley/status/475459525244624896,Eastern Time (US & Canada),None,ryeseeley,http://twitter.com/RyeSeeley/status/475459525244624896
bleedingdisorders~hemophilia,475721545357475841,False,None,Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,2773,12.1074915,New York City,3,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/08/14,http://twitter.com/nhf_hemophilia/status/475721545357475841,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/475721545357475841
bleedingdisorders~hemophilia,475726874761367552,False,None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,313,7.2642865,Chicago,3,6,False,-18000,"hiv/aids activist . . watch dog for injustice ! Loud,outspoken but never scared .",NHF_Hemophilia,http://twitter.com/cmregulator,False,None,en,35,06/08/14,http://twitter.com/cmregulator/status/475726874761367552,America/Chicago,None,cmregulator,http://twitter.com/cmregulator/status/475726874761367552
bleedingdisorders~hemophilia,475758100536766464,False,None,RT @NHF_Hemophilia: Have you seen our new website? Get updated #bleedingdisorders &amp; #hemophilia news and more: http://t.co/YdwmQF2iK1,367,7.2642865,"Frisco, TX",3,23,False,-18000,"I have twins (a boy and a girl), my son has hemophilia, love sports, video games and relaxing.",NHF_Hemophilia,http://twitter.com/elijahhardin,False,None,en,42,06/08/14,http://twitter.com/elijahhardin/status/475758100536766464,Central Time (US & Canada),None,elijahhardin,http://twitter.com/ElijahHardin/status/475758100536766464
Android~iPad~Kindle~bleedingdisorders,475978744239489024,False,None,"Do you own a tablet-- #Android, #iPad or #Kindle? Find out how to get free #bleedingdisorders news from HemAware: http://t.co/SSJZzIve8H",2773,11.773534,New York City,3,94,False,-14400,"NHF is dedicated to finding better treatments/cures for inheritable bleeding disorders & to preventing related complications via education, advocacy & research.",,http://twitter.com/nhf_hemophilia,True,None,en,156,06/09/14,http://twitter.com/nhf_hemophilia/status/475978744239489024,Eastern Time (US & Canada),None,nhf_hemophilia,http://twitter.com/NHF_Hemophilia/status/475978744239489024
bleedingdisorders~Hemophilia,476009168361377794,False,None,FDA approves the first Factor VIII with a prolonged half-life #bleedingdisorders #Hemophilia http://t.co/CSKiwbdFB9,308,7.509048,"Columbia, Missouri",0,7,False,-18000,"Follow us for updates on chronic conditions, events and advocacy within the therapy communities we serve. Exceptional care by choice, not by chance.",,http://twitter.com/accuraterx,False,None,en,9,06/09/14,http://twitter.com/accuraterx/status/476009168361377794,Central Time (US & Canada),None,accuraterx,http://twitter.com/AccurateRx/status/476009168361377794
